SK_ORDER,DES_PAYMENT_TYPE,QTT_INSTALLMENT,VAL_PAYMENT
55332,voucher,1,1.05
96867,credit_card,7,341.18
42453,credit_card,3,31.69
34722,credit_card,2,58.94
13356,credit_card,6,61.59
3101,boleto,1,121.09
55677,credit_card,8,87.97
85465,credit_card,1,90.13
55165,credit_card,1,150.00
48893,credit_card,2,49.96
60751,credit_card,2,127.30
77884,credit_card,8,99.21
19691,credit_card,1,59.15
7163,credit_card,1,44.20
78810,credit_card,1,81.68
20993,boleto,1,21.94
2965,debit_card,1,104.14
98222,credit_card,1,32.77
38052,credit_card,2,282.26
444,credit_card,2,120.68
27048,credit_card,1,157.30
4434,credit_card,2,185.85
36094,boleto,1,67.44
91206,credit_card,1,111.02
57508,credit_card,6,152.88
1846,voucher,1,3.49
90905,credit_card,1,37.31
96390,credit_card,1,261.90
93156,credit_card,4,318.80
25999,credit_card,1,105.63
29865,credit_card,1,58.59
48651,boleto,1,798.68
58049,boleto,1,77.57
70678,credit_card,1,22.10
95840,boleto,1,387.85
85615,boleto,1,186.82
8738,credit_card,4,66.69
51210,boleto,1,102.03
73015,debit_card,1,60.35
67092,credit_card,1,32.00
22645,credit_card,1,16.66
90716,boleto,1,36.78
20919,boleto,1,395.45
43547,credit_card,10,437.48
4180,credit_card,3,106.29
17550,voucher,1,52.02
49790,boleto,1,22.36
34998,credit_card,1,60.60
16803,credit_card,1,35.00
88226,credit_card,1,37.38
37126,credit_card,1,108.85
60801,boleto,1,51.01
4668,credit_card,1,88.74
63883,credit_card,10,114.77
52802,voucher,1,12.88
63654,credit_card,4,79.51
82188,credit_card,4,109.31
6167,credit_card,1,49.72
37014,boleto,1,89.30
74602,credit_card,1,119.84
38956,credit_card,1,105.38
78746,boleto,1,85.14
93324,credit_card,10,185.94
65060,credit_card,10,604.50
46619,credit_card,4,186.82
15352,credit_card,6,183.83
15350,credit_card,2,170.84
10641,boleto,1,237.80
77143,credit_card,6,130.35
73082,credit_card,3,69.70
46616,boleto,1,50.53
59929,credit_card,4,75.24
49346,boleto,1,310.53
92121,boleto,1,89.88
64176,voucher,1,71.34
86157,credit_card,10,117.69
43649,credit_card,3,34.27
66997,debit_card,1,140.33
94434,credit_card,4,450.53
24014,voucher,1,22.43
73740,credit_card,4,135.66
76806,boleto,1,172.97
31292,credit_card,5,150.58
50249,credit_card,4,191.02
37436,credit_card,3,53.23
11597,credit_card,2,40.22
18676,credit_card,6,365.42
94926,credit_card,2,99.90
90007,boleto,1,72.18
42732,credit_card,1,48.74
62703,credit_card,10,110.51
89887,credit_card,1,0.42
6091,credit_card,4,132.46
33624,credit_card,3,253.71
32632,credit_card,1,47.62
20067,credit_card,4,216.64
51292,credit_card,2,66.50
42568,boleto,1,74.63
34475,debit_card,1,216.15
4815,credit_card,4,135.22
88505,credit_card,4,113.11
70746,debit_card,1,105.32
22063,credit_card,1,117.53
23143,boleto,1,121.55
62376,boleto,1,40.96
93632,credit_card,1,106.20
83086,credit_card,1,105.29
10102,credit_card,4,88.74
51482,credit_card,10,512.05
36107,boleto,1,145.57
41129,credit_card,3,208.57
64181,credit_card,3,245.68
83405,credit_card,1,69.61
55292,credit_card,4,179.00
10960,credit_card,2,222.17
38082,credit_card,2,64.62
77820,credit_card,1,47.51
53677,voucher,1,196.70
81295,credit_card,1,185.84
16521,boleto,1,191.89
8011,credit_card,2,69.07
14196,credit_card,3,487.86
33914,debit_card,1,163.06
18524,voucher,1,578.01
47047,boleto,1,175.64
88948,credit_card,2,112.92
6509,credit_card,1,47.04
98927,credit_card,1,194.30
88304,boleto,1,98.34
50960,boleto,1,259.39
61274,debit_card,1,145.68
72822,credit_card,1,28.38
4091,credit_card,4,53.55
27049,credit_card,6,127.53
19500,credit_card,4,185.26
71541,credit_card,1,107.54
63786,boleto,1,55.61
76058,credit_card,1,170.19
37888,debit_card,1,53.47
63935,boleto,1,44.42
76962,credit_card,5,500.00
58968,voucher,1,36.75
27125,boleto,1,100.70
98572,credit_card,5,129.64
24423,credit_card,3,88.65
53064,credit_card,3,38.99
31323,credit_card,5,354.62
99265,credit_card,2,105.79
30243,credit_card,1,28.68
38646,credit_card,10,816.16
84478,credit_card,1,71.23
69724,boleto,1,117.04
40605,credit_card,4,229.70
22744,credit_card,4,100.35
9616,credit_card,6,383.12
48572,credit_card,1,236.70
45518,credit_card,5,59.84
4032,boleto,1,21.71
61212,boleto,1,164.31
42542,credit_card,2,173.23
51931,credit_card,5,183.95
87696,credit_card,1,217.80
44056,boleto,1,172.43
95851,debit_card,1,21.38
77283,credit_card,8,81.39
20294,credit_card,1,76.85
32078,credit_card,10,137.58
69912,credit_card,4,76.08
53146,boleto,1,29.06
25453,credit_card,1,167.96
86229,credit_card,9,143.25
32045,credit_card,1,45.95
97877,credit_card,1,159.03
20804,boleto,1,108.29
15865,credit_card,2,393.09
81762,credit_card,8,442.81
13763,credit_card,1,106.39
54066,credit_card,2,86.02
73383,credit_card,10,175.96
54502,credit_card,1,58.74
17406,credit_card,1,29.41
43488,credit_card,10,102.14
79644,boleto,1,22.86
58265,credit_card,1,166.52
75780,credit_card,2,149.36
93845,credit_card,4,184.75
31055,voucher,1,10.69
12001,credit_card,1,41.11
20068,credit_card,1,53.05
47179,boleto,1,386.48
33997,credit_card,8,156.23
32189,credit_card,4,44.10
3215,credit_card,1,298.58
45357,debit_card,1,44.27
84251,credit_card,2,28.78
15459,credit_card,2,89.75
95765,credit_card,4,117.85
99255,credit_card,1,50.13
40617,voucher,1,5.14
99108,credit_card,10,128.55
35166,credit_card,9,128.88
79394,credit_card,10,136.18
44932,credit_card,10,199.13
94110,voucher,1,150.00
12107,credit_card,2,66.07
19210,credit_card,1,53.42
89880,credit_card,4,84.23
859,credit_card,1,4.35
43272,credit_card,1,130.01
66,credit_card,4,824.76
58611,credit_card,1,97.71
15519,credit_card,2,144.66
39080,credit_card,4,48.00
81504,credit_card,4,668.95
26350,boleto,1,34.68
9863,debit_card,1,68.23
77195,boleto,1,43.00
80667,credit_card,2,53.45
82296,credit_card,2,105.07
52711,boleto,1,118.50
15922,credit_card,1,120.06
80874,credit_card,3,94.14
37547,credit_card,3,108.43
97530,voucher,1,34.19
43715,credit_card,1,158.99
61627,credit_card,1,34.09
2053,credit_card,2,130.16
89780,credit_card,5,56.85
76913,boleto,1,79.17
85721,credit_card,8,186.85
73655,credit_card,2,99.90
60754,voucher,1,20.77
23873,credit_card,3,89.67
34095,credit_card,8,93.39
77690,credit_card,3,163.38
34708,credit_card,2,136.88
72643,credit_card,3,284.04
43743,credit_card,1,84.49
12656,credit_card,6,66.73
73545,credit_card,1,33.34
12100,credit_card,4,149.89
19521,credit_card,5,198.20
81215,credit_card,1,45.30
38682,credit_card,8,675.01
92251,credit_card,1,59.17
96300,credit_card,7,162.44
86841,credit_card,1,73.34
66614,credit_card,1,33.78
36894,credit_card,5,130.89
30568,boleto,1,165.83
55552,boleto,1,59.24
69827,boleto,1,79.61
40390,credit_card,1,70.18
31910,credit_card,3,183.25
21770,credit_card,1,302.57
34177,credit_card,1,52.72
50286,boleto,1,226.71
28900,credit_card,1,16.01
80761,voucher,1,290.77
86505,credit_card,10,1589.57
45041,credit_card,2,176.89
88299,credit_card,8,237.59
62504,credit_card,1,103.20
28705,boleto,1,73.97
52483,credit_card,2,68.73
98419,credit_card,6,2064.88
97150,credit_card,10,128.24
81112,boleto,1,285.78
71273,credit_card,5,279.46
17173,credit_card,4,209.46
47645,credit_card,4,85.32
35244,credit_card,3,386.79
74797,boleto,1,115.94
69962,boleto,1,27.75
56243,credit_card,2,51.84
16196,credit_card,1,121.04
70862,credit_card,1,102.97
74811,credit_card,1,28.59
85962,credit_card,3,61.75
40681,credit_card,2,150.15
61843,boleto,1,131.51
13810,debit_card,1,265.44
74097,credit_card,3,117.96
1408,credit_card,1,18.93
41625,boleto,1,26.35
43574,voucher,1,6.67
47664,credit_card,15,155.66
29268,credit_card,2,77.70
27128,credit_card,6,311.51
13672,credit_card,1,37.45
40422,boleto,1,52.58
10254,credit_card,3,84.58
87231,credit_card,1,130.01
67600,credit_card,2,92.57
2753,credit_card,2,143.12
26567,credit_card,1,88.96
61659,credit_card,12,179.55
35587,boleto,1,53.00
62827,credit_card,1,21.86
65570,credit_card,2,43.83
61129,credit_card,1,65.92
30875,credit_card,3,74.55
18900,voucher,1,20.00
42679,credit_card,3,230.78
31383,credit_card,1,63.53
11954,credit_card,1,184.03
24013,credit_card,5,262.38
20778,credit_card,6,199.44
50607,credit_card,1,71.22
81465,boleto,1,52.70
31155,credit_card,5,58.99
96627,boleto,1,86.20
16447,credit_card,8,81.38
72676,boleto,1,148.32
57520,credit_card,4,597.14
83627,credit_card,1,117.04
62240,boleto,1,79.56
37976,credit_card,3,114.77
92438,credit_card,3,194.50
70225,credit_card,3,131.06
80007,credit_card,6,62.01
35938,credit_card,1,219.73
7938,boleto,1,39.42
90268,credit_card,1,39.09
25416,boleto,1,19.75
26656,credit_card,1,38.21
41386,boleto,1,413.17
71584,credit_card,2,41.14
92826,boleto,1,51.22
2803,credit_card,3,65.44
96471,boleto,1,28.01
39208,credit_card,3,112.62
17358,credit_card,3,193.54
71556,boleto,1,186.05
15589,voucher,1,24.68
28002,boleto,1,138.59
93217,credit_card,2,46.05
54743,credit_card,10,179.19
41849,boleto,1,522.21
68704,boleto,1,19.69
71291,boleto,1,159.54
17484,credit_card,4,203.98
60286,credit_card,3,75.89
20852,credit_card,4,43.17
39686,credit_card,3,60.10
16735,voucher,1,50.00
70245,boleto,1,158.74
13506,credit_card,10,328.54
56068,credit_card,3,88.36
32224,boleto,1,127.04
36491,voucher,1,100.00
8504,credit_card,1,180.40
70098,credit_card,10,297.14
92648,voucher,1,23.50
40785,credit_card,8,179.36
24432,credit_card,10,267.51
43108,credit_card,6,151.48
36223,credit_card,10,305.70
68130,voucher,1,101.35
11928,credit_card,1,164.66
77457,credit_card,2,66.44
6591,boleto,1,54.33
9558,credit_card,1,17.44
21081,boleto,1,168.20
99259,credit_card,10,136.11
89399,credit_card,9,262.16
15438,boleto,1,273.54
57079,boleto,1,84.65
95502,credit_card,1,27.69
36031,credit_card,6,355.01
82372,credit_card,1,51.14
22217,boleto,1,35.77
39263,credit_card,5,248.26
28163,boleto,1,31.00
80944,credit_card,1,33.78
46150,credit_card,4,241.25
41255,credit_card,1,69.44
25555,credit_card,1,69.90
10773,credit_card,3,38.62
47879,credit_card,1,87.71
66352,credit_card,1,30.06
81275,credit_card,3,226.83
91217,credit_card,3,38.42
26645,voucher,1,3.35
41370,credit_card,4,112.43
3078,credit_card,5,56.97
66853,credit_card,2,74.84
15310,credit_card,9,97.71
37590,credit_card,4,89.76
34751,credit_card,1,175.00
40803,boleto,1,300.80
38434,credit_card,1,69.90
98389,voucher,1,25.56
3516,credit_card,5,118.53
46839,credit_card,2,35.00
3659,credit_card,1,131.57
3140,credit_card,3,443.34
811,credit_card,2,115.79
44835,boleto,1,41.78
41514,boleto,1,93.92
63346,credit_card,3,90.75
66837,credit_card,8,133.76
86147,credit_card,2,106.60
45478,credit_card,2,105.94
41992,credit_card,8,342.02
15309,credit_card,1,55.00
2006,credit_card,1,66.74
12681,credit_card,1,122.52
70342,credit_card,4,179.70
64664,credit_card,3,167.82
20408,credit_card,10,215.80
14895,credit_card,6,124.41
74250,credit_card,1,81.12
78483,credit_card,3,183.08
47599,credit_card,10,195.00
41807,credit_card,1,36.27
45999,credit_card,3,527.57
84190,voucher,1,48.15
71117,credit_card,10,226.22
65638,credit_card,2,189.37
57619,credit_card,3,158.42
4218,boleto,1,45.86
75339,credit_card,1,228.08
1161,credit_card,12,615.53
43740,credit_card,3,82.73
89946,credit_card,3,273.83
81544,boleto,1,148.94
68438,voucher,1,50.00
79252,credit_card,4,107.75
11023,boleto,1,90.22
41803,boleto,1,46.05
77279,credit_card,2,99.90
47677,voucher,1,116.94
68915,boleto,1,243.69
96624,boleto,1,54.84
62096,credit_card,2,52.71
4561,credit_card,8,425.02
91460,credit_card,10,1111.61
60928,credit_card,2,51.71
53527,boleto,1,123.47
13527,credit_card,8,101.48
91163,credit_card,2,157.55
4913,credit_card,1,314.76
75666,credit_card,10,149.88
35483,boleto,1,27.77
33916,credit_card,7,196.11
37962,credit_card,5,222.81
22379,voucher,1,32.11
27399,credit_card,10,516.32
84765,credit_card,4,42.78
70240,credit_card,1,4.12
48241,credit_card,3,252.84
87926,boleto,1,111.89
94539,credit_card,1,111.32
74475,boleto,1,93.30
87227,credit_card,4,106.00
43196,credit_card,3,65.09
20105,credit_card,8,134.32
66728,credit_card,10,124.53
90215,credit_card,5,58.13
38557,boleto,1,271.92
36070,credit_card,4,93.54
30372,credit_card,7,261.29
95527,credit_card,7,144.82
77669,credit_card,3,172.62
28418,credit_card,10,2153.35
89662,credit_card,1,136.60
9309,boleto,1,57.42
58938,credit_card,4,79.56
15269,boleto,1,274.06
18854,credit_card,10,1025.48
56005,credit_card,8,185.88
3133,credit_card,1,69.03
29549,credit_card,3,77.57
33990,credit_card,4,40.48
66616,credit_card,2,146.47
26818,boleto,1,39.59
63795,boleto,1,920.34
66506,voucher,1,113.86
37847,credit_card,4,76.66
57104,credit_card,2,108.20
96792,credit_card,3,133.11
9041,credit_card,1,90.22
55614,credit_card,2,61.01
54995,boleto,1,16.78
86746,credit_card,2,175.08
4104,credit_card,3,32.43
75327,voucher,1,30.00
34853,credit_card,4,340.74
22284,boleto,1,43.41
98313,credit_card,1,127.58
38419,boleto,1,33.13
59780,credit_card,3,161.10
70760,credit_card,1,26.69
56803,credit_card,1,137.49
80866,credit_card,10,212.95
90058,credit_card,8,197.70
81958,credit_card,2,90.17
81750,credit_card,2,39.97
36307,boleto,1,51.53
28426,credit_card,2,313.72
43085,boleto,1,178.27
72119,credit_card,10,190.00
48586,credit_card,10,636.74
39654,credit_card,4,51.13
17168,credit_card,1,68.73
33221,credit_card,8,104.70
36323,credit_card,4,49.04
65696,boleto,1,72.54
93871,boleto,1,396.80
62411,boleto,1,136.30
20088,credit_card,9,270.61
89161,credit_card,6,351.18
80558,credit_card,2,87.38
42256,boleto,1,323.53
6263,credit_card,1,92.91
14582,boleto,1,75.55
45068,boleto,1,649.71
80872,credit_card,1,32.29
60946,credit_card,1,47.09
1724,credit_card,8,209.15
51723,credit_card,2,150.40
89595,credit_card,3,33.48
34833,credit_card,8,1274.51
82002,credit_card,2,125.41
62255,credit_card,3,103.83
7503,boleto,1,98.16
16712,boleto,1,144.97
4412,credit_card,1,77.84
52300,credit_card,1,378.84
89806,credit_card,1,81.78
55195,credit_card,2,143.12
72369,boleto,1,46.22
25862,boleto,1,74.36
33303,credit_card,1,261.12
45758,boleto,1,167.77
3754,credit_card,8,300.26
73127,boleto,1,52.53
33520,voucher,1,15.00
25619,credit_card,1,72.99
51546,boleto,1,55.79
82191,credit_card,6,272.28
27738,credit_card,3,237.15
73660,debit_card,1,28.13
52457,credit_card,3,163.79
97802,credit_card,4,81.92
79911,credit_card,10,1272.51
85185,credit_card,2,197.99
63013,boleto,1,55.00
41926,boleto,1,346.51
35818,credit_card,1,40.00
62146,credit_card,11,117.65
41080,credit_card,10,175.77
59800,credit_card,4,67.77
34781,credit_card,5,925.69
99016,boleto,1,33.00
55787,credit_card,3,59.79
74655,credit_card,2,73.22
54101,credit_card,10,813.41
63875,credit_card,2,238.46
65539,boleto,1,191.77
30610,voucher,1,30.00
73829,boleto,1,35.76
19983,credit_card,2,186.92
89801,credit_card,2,195.00
59944,boleto,1,151.60
7321,credit_card,1,57.99
38103,credit_card,2,163.79
32969,credit_card,1,123.77
43203,voucher,1,100.00
80211,credit_card,2,96.88
10882,voucher,1,50.00
25667,credit_card,10,208.59
28045,boleto,1,46.95
40002,credit_card,1,35.45
44777,credit_card,2,185.46
32828,credit_card,3,54.42
83201,credit_card,1,449.99
32711,credit_card,3,180.86
31171,voucher,1,51.17
41230,credit_card,1,59.34
36621,credit_card,5,226.23
25029,credit_card,6,89.36
26734,credit_card,3,82.50
14585,boleto,1,128.54
82910,credit_card,2,210.42
81381,boleto,1,60.00
37869,credit_card,3,111.57
23656,credit_card,1,86.94
45335,credit_card,5,293.95
22219,credit_card,2,26.69
68320,credit_card,7,70.16
32068,boleto,1,74.16
17597,boleto,1,126.90
19327,voucher,1,114.37
12483,credit_card,1,255.63
45601,credit_card,8,316.40
68637,credit_card,2,124.21
82978,credit_card,1,93.84
51611,credit_card,1,39.09
87290,credit_card,3,165.24
69955,boleto,1,548.15
14542,credit_card,1,40.96
95918,credit_card,10,458.51
26555,credit_card,3,101.01
53380,credit_card,3,158.82
89417,credit_card,4,48.28
8513,credit_card,2,113.58
25976,voucher,1,55.66
62123,credit_card,4,198.69
7702,credit_card,2,85.81
50130,boleto,1,233.78
94078,credit_card,2,73.77
50737,credit_card,2,175.08
8564,boleto,1,167.88
83052,boleto,1,53.10
31630,credit_card,1,3.82
62803,credit_card,8,238.76
61799,boleto,1,118.90
42829,credit_card,10,152.11
80105,boleto,1,249.40
17290,credit_card,3,249.42
70531,credit_card,3,65.00
81104,credit_card,1,37.68
45760,credit_card,2,136.60
6339,boleto,1,116.45
89181,credit_card,10,671.70
25930,voucher,1,44.30
97032,credit_card,1,50.50
98857,credit_card,1,159.03
21693,credit_card,1,32.70
87108,credit_card,1,31.29
36400,credit_card,1,124.83
18907,credit_card,5,54.09
11451,credit_card,3,299.60
80742,credit_card,10,173.46
59006,credit_card,1,53.13
81408,credit_card,10,145.91
83770,credit_card,8,713.70
290,boleto,1,72.05
4405,credit_card,2,127.01
82906,boleto,1,138.15
26596,credit_card,10,222.65
72557,boleto,1,106.20
15760,boleto,1,79.51
25321,credit_card,2,48.34
32115,credit_card,1,1.33
57132,credit_card,1,46.20
37958,credit_card,1,53.78
20997,credit_card,1,87.64
6894,credit_card,4,40.97
97166,credit_card,6,204.07
5144,credit_card,1,66.99
97898,credit_card,10,357.62
26369,credit_card,1,110.18
12575,credit_card,2,132.16
38273,credit_card,5,78.80
82130,credit_card,2,103.45
45014,voucher,1,43.92
23641,boleto,1,257.94
77821,credit_card,5,257.18
99020,credit_card,1,20.71
11533,credit_card,2,99.81
94182,credit_card,2,56.45
88007,credit_card,3,72.64
69111,credit_card,1,73.06
60958,credit_card,1,128.00
31331,credit_card,1,85.24
63026,credit_card,1,126.64
69269,boleto,1,48.99
46642,voucher,1,35.74
68945,boleto,1,104.05
94965,boleto,1,105.37
17754,credit_card,8,266.86
73400,boleto,1,185.74
53114,boleto,1,67.13
18055,credit_card,1,61.23
32280,voucher,1,15.31
57144,credit_card,6,120.04
52759,credit_card,5,63.11
93735,credit_card,7,76.66
59101,boleto,1,99.34
98259,credit_card,3,35.94
88923,credit_card,6,327.82
69759,credit_card,1,60.25
50838,credit_card,1,139.41
83968,credit_card,1,30.29
19099,boleto,1,49.51
48128,boleto,1,127.06
19975,credit_card,5,51.00
49964,credit_card,1,43.77
16398,credit_card,1,90.38
74590,credit_card,2,109.04
16462,credit_card,2,82.61
7841,credit_card,4,47.23
93893,credit_card,2,577.60
52030,voucher,1,34.04
22447,credit_card,3,266.49
76789,credit_card,6,101.86
28868,credit_card,1,169.87
29239,credit_card,1,57.81
86534,credit_card,2,169.49
61392,credit_card,1,57.29
76150,credit_card,3,33.51
48861,credit_card,1,69.29
47117,boleto,1,23.39
55917,boleto,1,31.84
55810,credit_card,4,44.46
78546,credit_card,6,127.08
16511,credit_card,1,72.39
21784,boleto,1,76.50
37704,credit_card,4,47.95
78207,credit_card,1,135.49
397,boleto,1,77.66
62957,credit_card,1,130.53
56248,credit_card,1,68.62
41018,boleto,1,62.78
326,credit_card,3,165.57
1184,credit_card,3,36.78
58336,credit_card,4,89.32
27179,boleto,1,50.10
98644,boleto,1,71.24
41928,voucher,1,211.00
14000,credit_card,3,190.67
5648,boleto,1,223.50
12226,credit_card,1,53.90
39780,credit_card,2,24.84
62415,credit_card,4,46.71
8984,credit_card,2,103.13
68223,credit_card,3,30.00
10181,credit_card,1,68.53
50951,credit_card,8,190.98
94355,credit_card,1,81.54
17504,boleto,1,246.23
3538,credit_card,3,266.50
54115,voucher,1,20.00
43235,boleto,1,81.89
80346,voucher,1,16.25
11796,credit_card,1,54.34
81600,credit_card,5,55.63
51539,credit_card,4,168.68
26663,credit_card,3,107.95
81870,boleto,1,50.23
81827,credit_card,1,29.77
61183,credit_card,1,50.25
44324,credit_card,1,36.94
14653,credit_card,2,57.80
7639,boleto,1,258.98
7439,credit_card,1,186.85
78508,credit_card,2,141.15
64096,credit_card,1,186.82
9569,boleto,1,114.84
35312,credit_card,1,60.23
59480,credit_card,1,14.89
92311,credit_card,1,126.08
8017,credit_card,3,129.59
62850,credit_card,10,395.58
60655,credit_card,8,368.11
75224,credit_card,2,142.99
36272,credit_card,3,238.12
41830,credit_card,2,171.22
71905,credit_card,1,487.38
18295,credit_card,8,161.97
22928,voucher,1,50.00
88654,credit_card,8,181.68
12877,credit_card,2,287.82
18840,credit_card,8,409.60
53396,credit_card,10,333.51
41583,boleto,1,143.75
7907,credit_card,10,159.30
49655,credit_card,1,168.72
78368,credit_card,1,55.01
1709,credit_card,4,76.17
30658,credit_card,5,492.46
72832,boleto,1,76.02
96538,credit_card,1,304.35
31701,credit_card,4,156.91
58402,voucher,1,25.00
33360,credit_card,4,305.65
96049,credit_card,1,64.09
39141,credit_card,5,58.01
78240,credit_card,4,203.67
86565,credit_card,4,74.16
87297,credit_card,1,59.09
66233,credit_card,2,350.74
4635,boleto,1,31.58
656,credit_card,2,118.23
3102,credit_card,10,126.11
54955,voucher,1,43.26
38908,credit_card,3,212.73
62174,credit_card,8,169.67
26318,credit_card,2,55.69
68196,credit_card,3,72.21
12477,boleto,1,70.44
6540,voucher,1,10.49
17571,voucher,1,91.28
74237,credit_card,3,85.14
86065,boleto,1,76.66
29603,credit_card,2,180.71
27651,credit_card,6,528.78
28034,credit_card,1,94.95
35470,credit_card,1,136.81
33968,credit_card,1,90.00
11377,credit_card,8,115.35
62765,boleto,1,116.90
23524,boleto,1,175.78
95002,credit_card,10,298.11
68039,credit_card,4,152.25
1092,credit_card,4,99.90
43569,credit_card,2,394.09
51396,credit_card,10,312.92
1756,credit_card,2,52.38
91085,boleto,1,71.48
87052,credit_card,9,261.42
92647,debit_card,1,1442.79
94663,credit_card,1,88.73
92410,credit_card,5,255.36
96773,credit_card,1,43.88
80080,voucher,1,25.00
3013,credit_card,2,60.31
31330,credit_card,2,122.17
93918,credit_card,1,193.46
57863,credit_card,1,121.45
39679,boleto,1,73.34
4393,credit_card,1,102.08
56374,credit_card,1,24.83
39115,credit_card,6,135.95
86922,credit_card,1,61.38
16293,credit_card,9,587.09
26239,credit_card,3,35.69
152,credit_card,4,117.45
73680,boleto,1,22.29
88556,credit_card,2,141.91
16390,voucher,1,5.51
67958,credit_card,3,154.19
29602,boleto,1,69.73
95992,credit_card,10,218.25
97112,credit_card,2,339.67
53942,credit_card,2,142.89
73687,credit_card,1,85.27
37127,credit_card,3,77.57
46556,credit_card,5,59.37
94162,credit_card,1,34.75
87498,credit_card,2,106.91
58099,credit_card,4,44.13
69714,voucher,1,612.54
82457,credit_card,1,35.00
80704,credit_card,2,113.26
1747,credit_card,4,77.09
61193,credit_card,8,457.08
13361,boleto,1,122.74
79871,boleto,1,47.50
70777,credit_card,4,100.05
15805,credit_card,4,41.11
38679,credit_card,4,53.50
55057,credit_card,7,2060.51
28216,credit_card,1,127.44
57660,credit_card,4,103.56
27233,boleto,1,54.10
27351,credit_card,3,151.83
8052,voucher,1,238.00
61622,credit_card,3,74.17
11026,credit_card,3,227.27
50502,credit_card,3,117.10
49377,credit_card,1,40.95
16038,credit_card,4,315.26
68038,credit_card,3,192.98
78515,credit_card,8,166.98
47223,boleto,1,128.62
66135,boleto,1,380.66
41332,credit_card,2,44.00
87702,credit_card,3,164.55
5527,credit_card,2,116.36
60597,boleto,1,450.19
14783,credit_card,10,144.68
97175,credit_card,10,231.27
40751,credit_card,1,122.80
90900,boleto,1,240.78
28015,boleto,1,15.62
22979,credit_card,2,128.27
85509,debit_card,1,207.98
82664,credit_card,7,75.65
96013,credit_card,2,75.58
63706,boleto,1,44.69
63890,boleto,1,138.60
65004,credit_card,8,1116.81
89427,boleto,1,175.08
56809,credit_card,1,99.37
63806,credit_card,2,85.15
78109,credit_card,1,49.32
15541,credit_card,6,190.20
5946,credit_card,2,102.18
26227,credit_card,6,257.73
17531,credit_card,1,153.50
19293,credit_card,1,188.89
2128,credit_card,1,72.98
84522,credit_card,1,14.00
7051,credit_card,8,227.71
79916,credit_card,10,1738.17
25031,credit_card,4,43.22
4528,credit_card,6,120.68
84587,credit_card,1,63.90
16777,credit_card,6,63.23
6181,voucher,1,21.44
3258,credit_card,2,73.56
74012,credit_card,1,81.82
62027,credit_card,1,44.75
20361,boleto,1,138.60
32603,credit_card,2,176.97
93708,boleto,1,98.16
63797,boleto,1,100.09
13509,credit_card,7,72.02
80852,credit_card,1,113.08
38109,boleto,1,97.21
67553,boleto,1,19.48
88571,voucher,1,135.66
32301,credit_card,3,139.68
55149,voucher,1,100.00
37409,credit_card,1,79.53
8363,credit_card,4,216.60
26593,credit_card,4,182.84
63714,credit_card,2,90.62
36555,credit_card,10,106.62
68232,credit_card,3,33.01
31746,credit_card,9,96.22
39742,credit_card,8,117.58
60192,credit_card,2,22.39
92624,boleto,1,60.53
34176,credit_card,2,226.87
91331,credit_card,1,79.48
26020,credit_card,5,64.34
855,credit_card,1,154.90
31289,credit_card,2,123.01
22416,credit_card,5,284.90
24306,boleto,1,83.25
61013,boleto,1,207.10
54839,boleto,1,114.84
15978,credit_card,1,8.77
89129,credit_card,2,75.07
8501,credit_card,3,71.04
15508,credit_card,1,69.13
17387,credit_card,2,44.59
68972,credit_card,6,253.22
32013,credit_card,1,48.31
38406,credit_card,7,116.36
36793,credit_card,3,38.69
27093,credit_card,4,42.00
55252,credit_card,1,88.16
20614,credit_card,1,14.20
56116,boleto,1,49.63
21597,debit_card,1,56.17
45657,voucher,1,12.95
86397,credit_card,5,188.85
76062,credit_card,1,111.03
9187,boleto,1,56.77
47178,credit_card,8,621.78
39991,credit_card,8,453.58
48510,boleto,1,190.62
69788,boleto,1,83.05
39233,credit_card,1,50.35
71043,credit_card,5,231.14
84744,credit_card,2,152.72
35193,boleto,1,55.79
88683,boleto,1,171.38
45684,boleto,1,44.05
1481,credit_card,1,49.32
54260,credit_card,10,308.72
82112,boleto,1,80.87
7906,credit_card,1,207.09
13449,credit_card,6,346.38
3649,credit_card,6,69.70
52168,boleto,1,66.66
60657,credit_card,10,719.15
8517,credit_card,1,41.09
80664,voucher,1,57.98
27255,credit_card,1,50.95
29634,boleto,1,839.49
40586,boleto,1,137.60
80896,boleto,1,60.79
48113,credit_card,10,115.66
67598,voucher,1,134.66
17950,credit_card,5,100.82
75618,boleto,1,114.84
27328,credit_card,6,113.86
79831,credit_card,2,185.07
30559,credit_card,5,58.27
61009,credit_card,1,74.05
53725,boleto,1,60.10
7839,credit_card,2,142.96
20713,voucher,1,52.10
54590,boleto,1,193.22
34196,credit_card,2,119.88
14944,credit_card,3,87.98
31676,credit_card,2,56.29
84706,credit_card,1,99.54
56758,credit_card,8,82.50
50125,credit_card,1,35.00
17420,credit_card,1,96.32
50819,credit_card,6,67.30
17079,credit_card,3,63.65
64389,credit_card,3,236.75
62823,credit_card,5,135.62
57391,boleto,1,250.40
93274,credit_card,1,134.60
70691,credit_card,1,60.00
52093,credit_card,3,94.12
98533,credit_card,6,60.70
48671,credit_card,6,65.05
17505,boleto,1,137.58
20422,credit_card,1,2039.20
17751,boleto,1,99.91
87686,boleto,1,76.60
37346,boleto,1,61.09
34281,boleto,1,94.76
42056,credit_card,3,147.15
