SK_ORDER,SK_PRODUCT,SK_SELLER,NUM_ORDER_ITEM,DAT_SHIPPING_LIMIT,VAL_PRICE,VAL_FREIGHT
28573,7769,960,1,2017-07-27T02:55:22.000Z,119.00,15.58
67354,14768,1137,1,2018-06-14T15:12:11.000Z,109.90,14.86
50941,1146,1837,1,2017-12-12T16:59:24.000Z,177.00,17.00
24277,5088,2933,1,2017-12-13T18:12:09.000Z,129.00,25.74
24277,5088,2933,2,2017-12-13T18:12:09.000Z,129.00,25.74
32633,22707,2778,1,2017-11-27T22:46:55.000Z,88.90,19.86
53242,2470,2464,1,2017-12-06T15:30:49.000Z,118.90,15.58
97028,7566,2136,1,2018-05-29T01:18:11.000Z,139.90,62.78
32582,69,902,1,2017-12-26T09:59:40.000Z,599.00,73.41
3677,2488,1233,1,2017-03-09T15:50:22.000Z,40.00,20.80
62720,16865,859,1,2018-05-22T05:30:50.000Z,192.00,38.16
16463,15485,1101,1,2018-06-14T01:30:50.000Z,57.90,23.56
3650,7285,1588,1,2017-02-08T23:28:25.000Z,110.00,24.77
16294,202,227,1,2017-07-20T07:43:02.000Z,93.33,18.00
16294,14428,227,2,2017-07-20T07:43:02.000Z,12.26,6.00
27145,32653,2742,1,2017-05-26T13:10:53.000Z,29.90,14.10
56264,23500,1414,1,2017-06-14T22:30:19.000Z,56.99,7.78
11020,27685,798,1,2017-06-15T02:43:11.000Z,49.00,7.78
19124,24299,1967,1,2018-06-15T02:58:50.000Z,29.99,15.31
91623,7163,2297,1,2017-08-01T03:35:17.000Z,59.99,14.17
24188,22945,1982,1,2017-07-06T12:45:13.000Z,79.90,19.80
96694,29108,245,1,2018-07-04T08:31:33.000Z,119.90,21.23
15163,6308,1514,1,2017-11-03T14:50:15.000Z,39.90,16.60
15306,15322,2721,1,2017-12-01T13:31:29.000Z,250.00,62.49
33358,24922,2244,1,2017-12-01T12:30:50.000Z,14.99,12.48
33358,24922,2244,2,2017-12-01T12:30:50.000Z,14.99,12.48
33358,24922,2244,3,2017-12-01T12:30:50.000Z,14.99,12.48
85728,1556,2208,1,2017-06-05T04:15:18.000Z,129.99,17.16
72865,28247,2445,1,2018-02-27T11:31:33.000Z,109.95,18.34
24635,7061,282,1,2018-06-12T03:31:10.000Z,12.99,7.39
91631,12306,798,1,2017-08-31T18:45:38.000Z,55.00,14.14
1807,32768,1402,1,2017-07-10T10:35:09.000Z,658.90,27.20
71562,25990,1782,1,2018-07-06T18:32:11.000Z,27.90,7.94
55286,22300,2433,1,2018-08-30T11:25:20.000Z,39.90,18.38
97585,3189,988,1,2018-01-22T10:30:54.000Z,37.99,34.15
37831,301,2120,1,2017-09-06T14:04:39.000Z,59.90,16.18
37831,301,2120,2,2017-09-06T14:04:39.000Z,59.90,16.18
83084,15564,382,1,2018-01-12T11:59:32.000Z,49.90,16.11
83084,15564,382,2,2018-01-12T11:59:32.000Z,49.90,16.11
83084,15564,382,3,2018-01-12T11:59:32.000Z,49.90,16.11
83084,15564,382,4,2018-01-12T11:59:32.000Z,49.90,16.11
10892,29180,558,1,2018-04-08T23:28:03.000Z,169.00,19.06
43220,6811,333,1,2018-01-09T11:10:32.000Z,18.90,8.72
90208,4599,475,1,2018-03-19T09:31:27.000Z,53.90,9.00
90208,4599,475,2,2018-03-19T09:31:27.000Z,53.90,9.00
90208,4599,475,3,2018-03-19T09:31:27.000Z,53.90,9.00
91476,19309,203,1,2017-08-24T14:25:57.000Z,139.00,12.18
5495,1826,724,1,2018-02-13T14:31:37.000Z,98.00,27.23
28439,20551,532,1,2018-06-26T19:19:19.000Z,118.80,23.55
96451,22196,2851,1,2017-04-25T04:10:14.000Z,215.90,27.98
70784,10946,1145,1,2018-04-20T09:53:01.000Z,45.00,12.79
55390,21165,2909,1,2017-02-18T22:48:58.000Z,69.00,11.33
36395,17377,2026,1,2017-10-26T23:14:26.000Z,95.03,17.92
71342,14281,632,1,2017-05-08T10:32:51.000Z,118.74,16.98
47798,14298,339,1,2017-05-03T21:15:13.000Z,89.99,12.02
35044,11843,284,1,2017-07-25T06:43:05.000Z,59.90,28.82
49684,11371,2875,1,2017-07-03T03:45:16.000Z,169.00,26.02
67186,26653,391,1,2018-04-25T23:31:06.000Z,110.00,13.67
98188,10320,2108,1,2017-10-04T13:28:17.000Z,68.09,16.24
98188,10320,2108,2,2017-10-04T13:28:17.000Z,68.09,16.24
20623,28999,1541,1,2018-01-24T11:55:10.000Z,128.90,13.24
52248,14358,1665,1,2018-02-22T08:47:04.000Z,49.00,15.10
45525,13876,1530,1,2017-12-15T13:54:20.000Z,166.99,26.21
30905,28949,11,1,2018-04-26T11:35:16.000Z,69.00,15.49
88911,8291,2747,1,2017-12-11T14:59:21.000Z,149.99,40.38
42718,13431,391,1,2017-12-06T12:18:39.000Z,75.00,21.02
8324,7422,69,1,2018-02-14T19:15:28.000Z,269.00,16.63
48151,3727,2760,1,2017-05-30T03:03:08.000Z,12.50,7.78
4978,21243,728,1,2018-08-22T12:15:12.000Z,19.90,15.24
37884,26634,2208,1,2017-12-22T13:56:31.000Z,239.99,24.55
94186,5311,1905,1,2017-12-04T15:19:10.000Z,21.99,7.78
37566,18800,427,1,2017-06-19T04:30:32.000Z,75.90,2.50
37566,14988,427,2,2017-06-19T04:30:32.000Z,195.90,29.90
28963,8445,604,1,2018-01-25T02:37:11.000Z,39.50,15.10
57541,661,2329,1,2018-05-07T14:14:40.000Z,149.99,20.78
2936,11715,2268,1,2018-03-08T20:31:43.000Z,85.90,17.85
82611,9306,2494,1,2017-07-21T16:25:06.000Z,113.00,16.42
69137,24427,558,1,2017-12-21T15:19:31.000Z,348.80,16.19
53137,2533,1274,1,2018-06-05T13:13:58.000Z,158.99,18.99
40575,13985,1931,1,2018-07-09T19:31:40.000Z,66.99,27.75
96874,1091,1457,1,2018-03-28T21:27:43.000Z,146.00,19.99
84482,32744,69,1,2018-01-04T23:17:27.000Z,379.00,11.47
49844,21126,453,1,2018-06-27T08:18:48.000Z,15.90,18.23
68789,19921,1056,1,2018-06-05T11:13:46.000Z,143.00,19.97
7184,28346,72,1,2017-06-08T22:50:17.000Z,25.99,17.63
94195,16755,375,1,2017-11-17T13:55:26.000Z,69.90,28.36
94195,449,726,2,2017-11-17T13:55:26.000Z,20.30,1.98
19370,18109,2389,1,2018-03-22T11:09:06.000Z,148.90,23.58
38648,32841,383,1,2018-07-25T17:20:33.000Z,24.90,15.27
72633,32147,2346,1,2017-12-29T14:07:39.000Z,79.00,13.57
95947,20071,1886,1,2018-06-14T10:55:19.000Z,41.10,7.87
28864,6303,1721,1,2018-07-31T01:04:08.000Z,295.22,52.36
78920,15035,282,1,2018-07-10T11:05:26.000Z,69.99,23.21
90001,14111,644,1,2017-05-03T10:22:44.000Z,28.00,24.84
90001,14111,644,2,2017-05-03T10:22:44.000Z,28.00,24.84
58049,30294,475,1,2017-11-17T03:10:37.000Z,59.90,17.67
55112,1750,1414,1,2017-12-05T17:31:24.000Z,23.99,15.10
36300,23157,1266,1,2018-04-18T03:10:25.000Z,29.90,19.32
53988,8347,1874,1,2018-01-15T23:38:35.000Z,89.90,17.88
13873,24609,863,1,2018-07-31T02:10:17.000Z,26.40,19.38
39265,11793,36,1,2018-05-14T04:54:07.000Z,169.90,29.37
61347,26687,1309,1,2017-08-07T17:35:16.000Z,434.00,51.65
61347,26687,1309,2,2017-08-07T17:35:16.000Z,434.00,51.65
61347,26687,1309,3,2017-08-07T17:35:16.000Z,434.00,51.65
61347,26687,1309,4,2017-08-07T17:35:16.000Z,434.00,51.65
98258,14052,475,1,2017-11-29T22:07:55.000Z,49.00,13.37
31775,28511,2216,1,2017-11-12T22:51:56.000Z,29.90,21.19
46063,25873,36,1,2017-10-06T07:43:31.000Z,174.90,46.81
22165,19121,1266,1,2017-07-31T03:45:23.000Z,38.90,11.85
47610,5823,1414,1,2018-04-17T08:50:40.000Z,79.99,19.17
24969,7864,581,1,2018-01-30T10:57:24.000Z,194.00,34.63
33290,93,832,1,2018-07-30T06:50:11.000Z,32.00,12.88
51034,17894,711,1,2017-06-22T11:55:15.000Z,189.89,17.09
11988,27485,2398,1,2017-12-28T20:30:31.000Z,44.90,12.69
53345,7092,60,1,2018-05-08T04:30:25.000Z,85.00,19.56
65123,30236,2284,1,2018-05-03T21:30:29.000Z,7.63,7.39
65123,30236,2284,2,2018-05-03T21:30:29.000Z,7.63,7.39
37499,31638,3054,1,2018-08-13T20:55:31.000Z,3109.99,74.35
4892,3043,2730,1,2017-12-27T13:54:44.000Z,99.90,15.46
79707,9196,988,1,2018-02-08T07:31:21.000Z,29.99,14.10
41900,25214,333,1,2018-06-12T20:11:56.000Z,15.00,22.06
86486,8831,2760,1,2017-05-04T12:34:02.000Z,13.98,24.84
99373,18470,2721,1,2018-04-19T12:11:11.000Z,120.00,44.61
43586,11025,1110,1,2017-12-12T22:38:28.000Z,99.00,33.08
87655,29302,269,1,2017-12-13T23:18:28.000Z,29.90,15.10
25387,14547,141,1,2018-03-07T18:30:58.000Z,399.00,56.22
25387,14547,141,2,2018-03-07T18:30:58.000Z,399.00,56.22
25387,14547,141,3,2018-03-07T18:30:58.000Z,399.00,56.22
25387,14547,141,4,2018-03-07T18:30:58.000Z,399.00,56.22
25387,14547,141,5,2018-03-07T18:30:58.000Z,399.00,56.22
3459,32026,2464,1,2017-05-23T03:25:20.000Z,89.90,12.13
19078,31000,2997,1,2018-05-04T14:30:35.000Z,40.99,9.60
19078,31000,2997,2,2018-05-04T14:30:35.000Z,40.99,9.60
69188,32140,2497,1,2018-02-26T17:10:21.000Z,58.90,14.13
22269,29755,1772,1,2017-01-16T09:45:32.000Z,19.90,10.96
2,20551,550,1,2018-07-30T03:24:27.000Z,118.70,22.76
40727,10682,651,1,2017-05-05T02:45:31.000Z,15.90,10.96
3158,18953,960,1,2017-12-07T20:19:22.000Z,125.50,16.64
74311,11457,2442,1,2017-02-09T23:26:45.000Z,69.50,14.66
24403,16375,2249,1,2017-10-03T04:04:28.000Z,18.10,27.97
24403,21078,2249,2,2017-10-03T04:04:28.000Z,12.90,5.60
57741,31059,381,1,2017-11-10T11:35:46.000Z,129.50,16.67
35240,8664,644,1,2018-02-01T02:40:13.000Z,41.49,9.94
94640,11025,1110,1,2017-10-10T19:56:18.000Z,99.00,45.99
13504,19340,77,1,2018-06-14T14:32:05.000Z,52.90,22.95
58539,23490,1849,1,2017-12-21T20:09:19.000Z,59.90,17.99
53592,13460,644,1,2018-03-30T11:30:32.000Z,17.80,7.87
96892,14529,394,1,2017-07-11T03:03:59.000Z,19.99,16.11
85671,88,3066,1,2018-04-03T16:09:48.000Z,649.90,31.62
50836,23490,1849,1,2017-11-21T19:10:18.000Z,59.90,12.55
96988,20618,820,1,2017-05-19T14:55:16.000Z,49.00,17.60
6613,31735,2346,1,2018-01-12T12:27:56.000Z,109.00,21.25
88832,7045,1791,1,2018-07-05T20:17:52.000Z,79.90,9.87
85003,29895,902,1,2017-09-04T22:45:16.000Z,1200.00,25.05
90371,1937,240,1,2018-08-14T17:10:12.000Z,59.50,13.08
54836,29891,2774,1,2017-06-29T15:04:56.000Z,139.99,23.30
55625,22361,2208,1,2018-04-05T10:50:12.000Z,89.99,18.21
98140,18490,798,1,2017-06-27T10:10:14.000Z,29.00,14.10
71466,11819,1451,1,2017-09-21T22:10:05.000Z,25.99,7.78
21999,11453,394,1,2018-02-07T02:55:58.000Z,89.99,16.39
87780,12630,2206,1,2018-04-04T14:07:56.000Z,79.99,8.91
5217,19640,1514,1,2018-01-05T11:58:22.000Z,115.90,18.06
54677,25097,1535,1,2018-05-25T17:19:15.000Z,102.62,13.16
61977,25555,1112,1,2018-07-23T14:31:46.000Z,128.90,13.56
96685,28638,817,1,2018-08-29T15:15:19.000Z,349.00,20.54
91314,8021,2721,1,2017-09-22T00:20:19.000Z,229.00,47.07
70000,14476,628,1,2017-11-01T21:06:43.000Z,124.99,18.12
97836,18635,391,1,2018-08-14T22:45:11.000Z,32.00,8.97
43347,15551,2341,1,2017-05-03T02:25:20.000Z,49.90,10.96
91513,28427,1266,1,2018-07-20T03:06:12.000Z,17.90,22.06
29943,29887,1293,1,2018-02-20T10:55:26.000Z,104.00,26.22
29943,561,1528,2,2018-02-20T10:55:26.000Z,78.00,26.22
43373,19850,725,1,2018-06-12T19:38:09.000Z,22.49,22.85
48036,5929,2961,1,2018-07-04T12:31:31.000Z,139.00,19.07
43036,27466,1183,1,2018-08-27T03:10:34.000Z,69.99,74.44
43036,27466,1183,2,2018-08-27T03:10:34.000Z,69.99,74.44
52186,11715,2268,1,2018-05-15T12:15:29.000Z,89.90,29.03
22349,18374,1905,1,2018-02-16T13:30:20.000Z,16.90,7.78
89778,1179,1545,1,2018-01-26T13:47:58.000Z,299.00,60.64
39988,29760,1782,1,2017-10-03T11:49:29.000Z,319.00,10.98
82709,25755,1762,1,2017-06-22T00:47:04.000Z,112.80,21.28
43097,9328,1150,1,2018-03-29T10:27:31.000Z,46.00,18.23
18080,23002,665,1,2017-04-27T15:25:31.000Z,99.00,13.27
58389,27750,1066,1,2018-05-25T16:35:20.000Z,53.69,9.10
9200,21396,1904,1,2018-02-15T15:48:23.000Z,74.90,12.65
41348,27857,1293,1,2018-05-17T12:30:53.000Z,38.00,22.93
25118,3301,1887,1,2017-08-14T15:30:15.000Z,79.90,17.00
25118,3301,1887,2,2017-08-14T15:30:15.000Z,79.90,17.00
46481,19449,2492,1,2017-11-28T22:36:21.000Z,146.00,15.77
41281,2890,91,1,2018-07-16T21:35:18.000Z,559.99,54.64
95733,30552,1305,1,2018-02-26T22:08:07.000Z,35.00,17.92
37729,22462,883,1,2018-06-04T16:15:11.000Z,59.99,22.92
53533,4599,475,1,2018-04-11T21:55:18.000Z,53.90,21.35
7838,1324,1829,1,2018-07-25T14:45:19.000Z,28.99,18.30
7838,1324,1829,2,2018-07-25T14:45:19.000Z,28.99,18.30
47908,30085,2687,1,2017-09-18T07:50:19.000Z,101.90,16.34
2352,4295,2649,1,2018-04-13T09:55:21.000Z,179.00,51.75
54338,8291,2747,1,2017-06-22T13:45:11.000Z,159.99,40.45
49494,3369,900,1,2018-02-19T07:50:29.000Z,149.00,31.79
41683,28495,3027,1,2017-07-21T05:20:15.000Z,117.47,12.32
22659,24843,160,1,2018-01-15T21:35:24.000Z,129.99,17.16
37825,5442,52,1,2017-11-23T19:46:19.000Z,129.00,31.21
1306,2976,2618,1,2017-10-19T18:08:12.000Z,278.00,16.70
55894,18220,1819,1,2018-03-01T23:07:52.000Z,129.00,15.65
13434,28291,1059,1,2017-07-17T20:35:10.000Z,180.00,16.01
13508,10944,2002,1,2017-06-12T23:45:15.000Z,31.90,8.11
97680,9049,383,1,2018-02-22T06:50:55.000Z,16.90,7.94
12030,17460,602,1,2018-03-16T12:15:37.000Z,339.90,24.92
22374,11607,524,1,2017-03-09T20:32:22.000Z,43.90,17.09
75137,4686,673,1,2018-05-24T18:19:39.000Z,39.00,12.79
98434,16864,798,1,2017-09-19T13:50:17.000Z,49.00,21.15
84898,12881,2956,1,2017-12-07T02:31:26.000Z,199.99,16.15
93309,22361,2208,1,2017-12-29T08:48:19.000Z,119.99,20.08
82276,12155,2997,1,2018-01-02T13:52:18.000Z,47.99,15.10
10796,15012,2956,1,2017-09-19T08:24:41.000Z,99.99,8.11
62966,18611,539,1,2018-08-02T13:30:55.000Z,21.52,23.30
76679,23879,240,1,2018-03-30T14:47:47.000Z,73.80,12.96
76679,25046,240,2,2018-03-30T14:47:47.000Z,73.80,12.96
4837,27615,72,1,2017-03-15T22:01:34.000Z,37.99,14.11
96185,3437,2119,1,2017-08-29T09:25:41.000Z,40.00,11.85
87163,24289,2464,1,2018-01-25T09:08:37.000Z,119.90,15.59
18587,380,284,1,2017-09-20T11:50:32.000Z,149.90,14.07
36971,17217,1784,1,2018-03-26T01:08:37.000Z,29.30,7.39
36971,8517,1784,2,2018-03-26T01:08:37.000Z,29.30,7.39
62358,22976,726,1,2017-12-05T09:49:08.000Z,41.30,15.10
62358,29794,726,2,2017-12-05T09:49:08.000Z,20.30,15.10
39912,794,243,1,2018-03-27T02:50:58.000Z,115.00,13.25
19360,9662,2464,1,2017-03-20T07:26:25.000Z,89.90,11.24
63685,9368,1076,1,2018-02-23T16:07:56.000Z,47.90,16.11
18194,12365,1589,1,2018-01-11T02:08:00.000Z,180.00,35.06
45326,1750,1414,1,2017-09-15T04:24:26.000Z,23.99,15.10
88843,10128,243,1,2018-03-27T21:48:58.000Z,590.00,22.01
79279,7443,72,1,2017-05-31T02:45:21.000Z,28.99,15.10
32017,955,2848,1,2017-09-25T19:04:16.000Z,179.99,27.58
54989,23500,1414,1,2017-11-03T09:27:15.000Z,56.99,8.72
11194,27080,1837,1,2017-06-23T11:10:18.000Z,22.00,15.10
11194,27080,1837,2,2017-06-23T11:10:18.000Z,22.00,15.10
71883,18318,1809,1,2017-09-20T03:04:53.000Z,39.90,11.85
49354,15713,2851,1,2017-06-07T16:05:14.000Z,129.90,18.16
59067,25113,644,1,2018-08-30T11:35:18.000Z,8.49,7.87
60061,27633,2947,1,2018-06-25T11:08:25.000Z,43.90,38.58
71692,9033,2003,1,2017-04-12T02:25:08.000Z,119.90,13.57
64047,13153,2464,1,2018-07-05T04:31:39.000Z,69.90,8.47
64047,22189,1959,2,2018-07-09T04:31:39.000Z,180.99,21.17
96409,10026,375,1,2018-08-29T16:30:23.000Z,49.90,7.61
39090,19196,2052,1,2018-04-30T19:31:38.000Z,233.50,42.39
17794,9707,2108,1,2017-06-04T21:25:07.000Z,39.90,12.69
24549,27698,2364,1,2017-02-10T10:20:27.000Z,23.90,8.72
6457,24354,2803,1,2018-01-30T17:59:10.000Z,137.90,20.21
92706,27910,3053,1,2017-06-22T18:15:09.000Z,139.33,13.23
45633,19417,333,1,2018-03-16T15:38:06.000Z,13.70,15.23
55769,3233,866,1,2018-07-19T00:23:55.000Z,15.90,19.38
55769,3233,866,2,2018-07-19T00:23:55.000Z,15.90,19.38
55769,22082,1266,3,2018-07-23T00:23:55.000Z,39.90,9.69
55769,13198,1266,4,2018-07-23T00:23:55.000Z,32.90,3.88
47854,20200,2992,1,2017-12-18T03:20:16.000Z,159.90,23.44
60258,20136,554,1,2018-05-25T19:16:08.000Z,49.90,18.23
26212,25219,2346,1,2017-06-21T07:05:09.000Z,54.90,16.14
38775,17746,375,1,2018-06-28T19:19:13.000Z,49.90,7.61
38775,17746,375,2,2018-06-28T19:19:13.000Z,49.90,7.61
2976,20027,558,1,2018-07-26T17:31:29.000Z,148.80,8.30
43842,4599,475,1,2017-11-30T05:53:24.000Z,49.00,17.67
86998,5420,2394,1,2017-05-02T02:45:50.000Z,148.70,37.44
83603,20453,1692,1,2018-06-18T14:05:00.000Z,129.00,22.83
80482,29569,2040,1,2017-12-07T04:39:19.000Z,122.99,9.06
7803,27039,290,1,2017-06-09T13:25:19.000Z,97.44,17.12
71065,29142,2967,1,2018-02-15T13:28:24.000Z,99.00,16.32
98659,17185,1959,1,2017-05-22T03:22:31.000Z,109.99,16.40
98659,17185,1959,2,2017-05-22T03:22:31.000Z,109.99,16.40
84657,8362,155,1,2017-10-13T15:35:16.000Z,158.70,16.87
58390,26719,2819,1,2017-08-23T19:25:11.000Z,113.00,12.00
92424,7346,475,1,2017-10-05T11:04:15.000Z,59.90,17.67
92424,7346,475,2,2017-10-05T11:04:15.000Z,59.90,17.67
51352,6183,2742,1,2017-06-21T10:02:57.000Z,29.90,15.79
51352,14556,2742,2,2017-06-21T10:02:57.000Z,29.90,15.79
47508,15539,2392,1,2018-04-10T18:10:22.000Z,9.99,7.39
47508,15539,2392,2,2018-04-10T18:10:22.000Z,9.99,7.39
47508,15539,2392,3,2018-04-10T18:10:22.000Z,9.99,7.39
50883,5187,1249,1,2018-01-15T16:52:58.000Z,18.90,12.48
79071,29788,2992,1,2017-09-20T21:25:19.000Z,499.90,27.06
64907,5623,2956,1,2017-11-20T22:55:40.000Z,149.99,16.81
79320,25646,798,1,2017-11-14T09:06:26.000Z,49.99,7.78
10748,941,127,1,2018-08-06T09:15:17.000Z,190.00,16.43
13777,21630,2562,1,2017-10-13T16:26:23.000Z,89.90,15.39
12408,7388,1981,1,2017-06-01T03:10:17.000Z,39.90,14.10
12408,7388,1981,2,2017-06-01T03:10:17.000Z,39.90,14.10
75501,27685,798,1,2017-12-11T11:15:26.000Z,49.00,7.78
32569,1969,2206,1,2018-05-10T16:30:31.000Z,115.00,9.16
33353,21362,1967,1,2018-02-09T17:31:37.000Z,29.99,15.10
62749,28835,2652,1,2017-07-19T02:50:24.000Z,19.99,14.10
28750,10617,2664,1,2018-05-14T18:31:35.000Z,213.90,19.38
28750,10617,2664,2,2018-05-14T18:31:35.000Z,213.90,19.38
28750,10617,2664,3,2018-05-14T18:31:35.000Z,213.90,19.38
28750,10617,2664,4,2018-05-14T18:31:35.000Z,213.90,19.38
86136,26617,1665,1,2017-03-19T21:19:38.000Z,104.00,14.90
40470,6394,1490,1,2018-05-08T22:30:48.000Z,29.99,15.23
3561,27577,2462,1,2017-12-03T22:33:24.000Z,120.90,45.69
68709,7683,1505,1,2018-04-09T05:49:07.000Z,27.90,18.23
36495,29574,394,1,2017-10-06T08:28:16.000Z,249.99,18.00
65707,2534,648,1,2018-01-16T18:37:41.000Z,895.00,44.11
55427,16998,2964,1,2018-05-07T21:12:25.000Z,95.90,23.25
23850,15397,752,1,2017-11-30T20:13:16.000Z,59.20,17.98
99129,19819,2562,1,2018-02-06T14:03:10.000Z,99.90,11.90
70536,14018,181,1,2018-02-27T13:35:41.000Z,112.99,14.54
40553,7670,2596,1,2017-07-24T15:25:13.000Z,79.99,16.81
4769,14052,475,1,2017-11-30T21:58:35.000Z,49.00,13.41
4769,14052,475,2,2017-11-30T21:58:35.000Z,49.00,13.41
20402,10979,941,1,2018-07-03T12:30:13.000Z,97.00,21.98
70291,20819,2618,1,2017-10-16T17:14:20.000Z,318.00,13.73
41885,6872,798,1,2017-11-30T20:52:33.000Z,29.00,11.85
18480,4199,34,1,2018-07-25T10:32:41.000Z,15.90,15.23
5657,25727,383,1,2017-10-25T22:05:43.000Z,34.90,16.79
62361,21742,2630,1,2018-09-05T17:30:54.000Z,145.00,21.46
88640,436,2809,1,2018-02-12T04:15:49.000Z,34.99,11.85
87735,8485,3014,1,2018-08-17T20:45:18.000Z,150.40,23.76
92974,11025,1110,1,2017-08-02T10:22:46.000Z,89.00,37.92
16372,25250,2899,1,2018-03-30T09:07:24.000Z,550.00,19.82
65507,32071,1967,1,2018-07-11T17:25:12.000Z,48.99,22.27
58745,21318,2398,1,2017-12-11T19:30:31.000Z,66.90,13.49
25499,24494,861,1,2018-02-27T13:35:42.000Z,93.50,17.09
49580,16815,30,1,2017-11-08T03:15:17.000Z,44.90,16.11
49580,16815,30,2,2017-11-08T03:15:17.000Z,44.90,16.11
11263,8820,2741,1,2018-07-26T18:05:18.000Z,34.90,18.34
86105,32934,632,1,2017-07-06T18:05:12.000Z,119.90,13.18
51526,9273,716,1,2017-03-16T15:17:33.000Z,43.90,11.74
2684,682,1731,1,2018-06-22T03:57:36.000Z,169.00,57.66
80618,32099,475,1,2018-07-23T02:50:23.000Z,49.90,20.99
31178,30091,239,1,2017-04-27T13:10:32.000Z,345.00,123.80
22972,30851,286,1,2017-03-30T13:06:21.000Z,99.90,29.90
75628,18017,983,1,2018-02-01T13:09:20.000Z,1599.00,115.21
12241,14533,1447,1,2017-07-10T03:43:45.000Z,249.90,78.77
57784,20591,873,1,2017-06-15T05:15:15.000Z,139.90,18.55
17988,21869,1814,1,2017-06-19T10:55:18.000Z,48.00,12.69
52573,943,486,1,2018-01-16T14:36:32.000Z,17.90,15.10
13557,10290,896,1,2017-11-30T02:52:55.000Z,44.99,13.08
96169,8143,2143,1,2018-02-20T09:55:34.000Z,94.90,17.91
59465,26103,2268,1,2017-12-06T14:38:21.000Z,99.90,13.04
59465,7359,2268,2,2017-12-06T14:38:21.000Z,99.90,13.04
85001,15367,508,1,2018-04-11T21:15:26.000Z,69.90,13.85
85001,15367,508,2,2018-04-11T21:15:26.000Z,69.90,13.85
73985,3933,295,1,2018-08-05T23:10:12.000Z,179.90,28.21
16871,29262,2983,1,2017-02-05T08:44:00.000Z,15.99,9.00
16871,29262,2983,2,2017-02-05T08:44:00.000Z,15.99,9.00
23000,20749,106,1,2018-03-08T14:31:06.000Z,24.40,11.85
43548,6053,1233,1,2017-03-13T04:03:29.000Z,29.90,22.28
2806,31392,1449,1,2017-03-21T08:19:58.000Z,179.90,38.68
2806,4370,1449,2,2017-03-21T08:19:58.000Z,79.90,23.21
21592,24881,243,1,2018-03-06T22:50:29.000Z,510.00,70.44
68539,3688,1478,1,2018-07-13T18:10:12.000Z,184.00,19.39
48302,11776,1390,1,2018-07-31T17:20:37.000Z,45.99,16.51
86564,21649,548,1,2018-02-26T15:50:30.000Z,79.00,12.26
4560,13029,1874,1,2017-12-27T14:37:29.000Z,64.90,16.21
52434,18646,2649,1,2018-03-09T15:00:21.000Z,79.00,12.05
53415,271,2492,1,2017-12-29T15:09:38.000Z,199.98,16.15
25618,11453,394,1,2018-01-12T19:35:21.000Z,89.99,16.39
25618,11453,394,2,2018-01-12T19:35:21.000Z,89.99,16.39
69084,1571,78,1,2017-05-16T22:55:16.000Z,69.90,16.25
25095,25555,2618,1,2018-04-26T23:31:06.000Z,145.90,18.90
77190,17923,1555,1,2018-04-13T00:15:15.000Z,198.00,20.08
14057,21848,2596,1,2017-02-26T18:04:01.000Z,34.99,14.11
26599,23670,2997,1,2018-03-26T09:08:36.000Z,54.99,18.26
82322,26643,716,1,2017-03-08T22:02:29.000Z,45.90,15.56
12008,11677,269,1,2017-03-08T06:45:11.000Z,69.90,11.88
12008,11677,269,2,2017-03-08T06:45:11.000Z,69.90,11.88
55492,13061,121,1,2017-08-22T11:25:14.000Z,69.90,18.06
23944,22017,1609,1,2018-03-01T23:27:47.000Z,168.98,15.94
98935,1392,2879,1,2017-07-28T09:05:20.000Z,199.00,18.64
49409,10964,1264,1,2017-06-05T21:25:15.000Z,160.00,14.85
49409,10964,1264,2,2017-06-05T21:25:15.000Z,160.00,14.85
130,19449,2492,1,2017-11-27T12:31:32.000Z,146.00,15.77
60409,25840,798,1,2017-10-19T13:49:31.000Z,89.00,14.37
9414,24196,74,1,2017-11-30T20:36:25.000Z,49.99,44.81
87528,8241,2511,1,2017-08-09T08:30:21.000Z,34.90,16.60
86022,3675,1183,1,2018-03-16T02:11:00.000Z,149.94,25.36
86022,3675,1183,2,2018-03-16T02:11:00.000Z,149.94,25.36
86022,3675,1183,3,2018-03-16T02:11:00.000Z,149.94,25.36
86022,3675,1183,4,2018-03-16T02:11:00.000Z,149.94,25.36
86022,3675,1183,5,2018-03-16T02:11:00.000Z,149.94,25.36
12484,6796,986,1,2017-08-09T21:45:16.000Z,39.90,16.79
12484,13441,986,2,2017-08-09T21:45:16.000Z,26.90,16.79
24438,7346,475,1,2018-05-23T02:31:30.000Z,53.90,8.11
10574,12032,2208,1,2018-04-11T21:29:06.000Z,99.99,23.28
30611,8081,2398,1,2018-05-21T17:43:48.000Z,519.90,25.24
49081,5265,1886,1,2018-06-18T02:56:21.000Z,41.10,7.87
1902,30599,2636,1,2018-01-11T12:35:23.000Z,53.99,14.13
75735,3008,1892,1,2017-05-05T20:00:07.000Z,249.99,13.14
64076,18359,2122,1,2018-05-15T03:30:45.000Z,135.00,30.48
34443,5422,1249,1,2018-07-25T19:23:15.000Z,19.90,13.48
15153,29754,711,1,2017-05-30T17:23:09.000Z,329.90,11.72
46049,17144,1905,1,2017-11-30T15:34:36.000Z,19.90,15.10
90055,24140,2494,1,2017-11-09T08:10:23.000Z,329.90,17.99
