SK_ORDER,SK_PRODUCT,SK_SELLER,NUM_ORDER_ITEM,DAT_SHIPPING_LIMIT,VAL_PRICE,VAL_FREIGHT
96322,21157,810,1,2018-03-02T02:35:44.000Z,108.00,18.33
92312,25750,2321,1,2018-02-26T07:11:16.000Z,119.90,14.44
95771,17544,1894,1,2017-11-21T09:10:29.000Z,169.90,16.95
44630,15683,2570,1,2017-05-22T11:55:17.000Z,15.90,7.78
20035,15847,424,1,2018-04-25T05:11:25.000Z,215.00,22.59
79457,32258,777,1,2018-02-02T12:55:54.000Z,1019.00,20.74
60300,26253,1955,1,2018-02-28T18:10:31.000Z,83.90,12.72
89752,20551,532,1,2018-04-08T23:28:08.000Z,117.70,22.53
82773,794,243,1,2018-03-06T18:15:32.000Z,128.89,15.65
17595,30266,2686,1,2017-08-09T19:10:13.000Z,149.99,18.33
37295,29003,1817,1,2017-06-28T11:05:34.000Z,39.90,7.78
1032,9869,2242,1,2018-06-14T14:13:02.000Z,149.65,14.04
6614,30288,2721,1,2018-04-25T15:11:23.000Z,230.00,19.49
73205,20290,1243,1,2017-07-13T06:43:07.000Z,218.90,13.49
81991,11988,2971,1,2018-01-22T10:29:56.000Z,109.90,34.57
45454,4238,214,1,2017-03-09T21:10:20.000Z,16.90,8.72
91589,2375,503,1,2018-03-05T13:28:43.000Z,89.18,9.44
51077,6859,604,1,2018-01-30T16:51:30.000Z,28.90,15.10
54599,32301,174,1,2017-01-22T22:57:25.000Z,49.90,10.96
70367,3310,2874,1,2017-09-12T16:30:09.000Z,167.90,16.81
37144,6201,2997,1,2018-01-09T21:29:25.000Z,19.90,15.10
4681,17262,1435,1,2018-07-04T09:10:28.000Z,28.56,18.30
71237,31780,2269,1,2018-02-09T02:57:47.000Z,45.90,16.79
32856,9791,1784,1,2018-03-14T02:15:45.000Z,38.00,12.79
27746,24639,2037,1,2017-07-05T17:43:50.000Z,59.99,16.18
43873,22162,980,1,2017-12-07T20:56:08.000Z,109.97,61.51
44507,26345,2346,1,2018-06-04T18:58:33.000Z,109.00,19.73
23194,23870,86,1,2018-06-13T17:38:59.000Z,159.00,7.98
80529,790,1298,1,2017-11-23T14:15:21.000Z,260.00,9.08
78016,7261,988,1,2018-04-02T11:08:14.000Z,24.99,18.23
90139,25946,801,1,2018-07-19T11:25:09.000Z,58.50,15.51
10964,10964,1264,1,2017-11-29T16:19:36.000Z,137.90,43.34
48369,1130,2274,1,2017-07-20T09:45:13.000Z,149.00,29.44
33218,20686,798,1,2017-08-02T12:22:54.000Z,35.00,15.10
36558,17311,2518,1,2017-02-11T17:18:57.000Z,65.00,14.33
68351,24413,865,1,2017-02-24T17:49:43.000Z,69.90,15.70
78027,8345,295,1,2018-08-01T16:31:31.000Z,99.90,15.00
45189,20240,1874,1,2018-08-03T16:04:30.000Z,79.90,19.75
53963,18490,798,1,2017-03-21T16:21:55.000Z,29.00,24.84
64097,9516,558,1,2018-02-16T19:28:03.000Z,227.80,16.34
73941,29389,2357,1,2018-03-05T03:51:18.000Z,24.95,14.10
48332,10913,1717,1,2016-10-12T04:27:44.000Z,131.99,17.55
82909,9741,597,1,2017-12-04T08:53:29.000Z,799.00,19.32
62858,24734,2464,1,2017-09-27T19:30:16.000Z,166.00,16.92
22848,891,2108,1,2017-10-13T09:07:15.000Z,50.90,12.70
10827,28895,1829,1,2018-02-26T14:48:15.000Z,34.90,15.10
10827,28895,1829,2,2018-02-26T14:48:15.000Z,34.90,15.10
10827,28895,1829,3,2018-02-26T14:48:15.000Z,34.90,15.10
10827,28895,1829,4,2018-02-26T14:48:15.000Z,34.90,15.10
85012,29268,976,1,2018-03-08T14:31:14.000Z,110.00,43.00
38231,28452,1592,1,2018-04-16T00:36:01.000Z,28.99,9.06
16831,17846,270,1,2017-08-25T20:35:30.000Z,69.00,19.72
32618,30011,2346,1,2018-01-19T10:58:32.000Z,89.00,13.64
27994,6692,2939,1,2018-06-11T19:35:12.000Z,54.90,14.11
27994,11972,193,2,2018-06-11T19:35:12.000Z,179.90,14.11
14874,10552,632,1,2017-04-14T11:25:14.000Z,44.55,15.56
68131,32787,383,1,2017-12-14T02:53:59.000Z,19.90,12.35
68131,32787,383,2,2017-12-14T02:53:59.000Z,19.90,12.35
39580,15377,1581,1,2017-10-05T14:49:46.000Z,39.90,11.85
70865,21241,632,1,2017-11-24T13:07:32.000Z,59.55,13.44
41969,12044,641,1,2018-01-11T23:51:24.000Z,410.00,22.36
22408,794,2618,1,2017-12-04T16:17:48.000Z,133.00,9.26
41215,29130,1439,1,2018-04-25T10:11:50.000Z,149.90,9.78
38786,26253,473,1,2018-05-02T10:54:56.000Z,86.00,18.48
62177,4685,2816,1,2017-07-27T02:55:20.000Z,155.99,18.34
2299,5175,798,1,2017-03-22T16:25:29.000Z,129.00,11.51
75248,5156,1438,1,2018-05-18T02:53:52.000Z,199.00,28.56
43337,1130,2274,1,2017-08-07T18:35:42.000Z,149.00,29.44
66936,1054,2002,1,2018-03-14T09:29:40.000Z,31.90,34.15
66936,1054,2002,2,2018-03-14T09:29:40.000Z,31.90,34.15
59522,20440,1172,1,2018-06-04T15:11:05.000Z,27.20,16.32
3005,27649,2877,1,2017-10-24T03:07:55.000Z,119.59,18.12
35608,28022,2649,1,2017-09-25T10:56:09.000Z,69.90,20.98
33486,18018,1836,1,2018-04-24T01:11:09.000Z,139.00,18.53
33486,18018,1836,2,2018-04-24T01:11:09.000Z,139.00,18.53
33486,18018,1836,3,2018-04-24T01:11:09.000Z,139.00,18.53
2777,4911,1194,1,2018-05-09T03:55:23.000Z,99.90,16.29
68886,7195,820,1,2018-04-16T04:10:40.000Z,29.90,9.26
68346,4599,475,1,2017-10-25T08:26:19.000Z,59.90,37.97
43061,9708,1210,1,2017-08-23T22:55:17.000Z,579.00,20.49
57572,11268,602,1,2017-09-28T22:33:50.000Z,159.90,22.99
74084,19053,10,1,2017-11-06T15:35:57.000Z,349.90,19.70
70834,24142,30,1,2018-04-03T08:35:21.000Z,134.90,19.02
4134,25626,391,1,2017-12-22T09:31:20.000Z,32.00,17.63
6883,13329,1451,1,2017-03-31T02:16:12.000Z,99.99,14.48
93887,6109,651,1,2017-07-06T04:43:20.000Z,15.90,14.10
50988,19386,333,1,2018-03-05T04:11:31.000Z,15.00,8.72
38715,20437,2364,1,2017-07-31T03:45:21.000Z,18.99,7.78
59605,7083,1540,1,2018-02-01T09:10:50.000Z,160.00,13.25
59605,7083,1540,2,2018-02-01T09:10:50.000Z,160.00,13.25
55614,24602,1573,1,2018-01-10T12:34:24.000Z,45.90,15.11
34595,24133,1496,1,2017-08-17T02:55:35.000Z,169.90,26.03
737,15341,806,1,2017-06-13T08:55:16.000Z,32.64,15.10
79871,5862,486,1,2017-09-28T05:36:14.000Z,13.90,11.85
79871,8646,486,2,2017-09-28T05:36:14.000Z,9.90,11.85
68081,21070,2652,1,2017-02-09T20:21:51.000Z,11.97,10.96
6066,17550,1230,1,2018-05-22T15:19:33.000Z,759.99,20.17
71991,29807,2464,1,2018-08-02T03:44:44.000Z,107.50,13.41
32300,26482,68,1,2017-11-07T21:31:16.000Z,131.25,29.32
78955,27113,308,1,2017-03-15T16:13:41.000Z,47.99,14.52
18221,21778,475,1,2017-08-23T03:05:24.000Z,59.90,13.44
32052,21970,333,1,2018-01-23T03:38:42.000Z,13.65,7.78
71927,20726,2494,1,2018-08-14T12:04:33.000Z,46.00,12.98
65003,7,1693,1,2018-01-18T12:39:24.000Z,958.00,27.76
64297,27407,2392,1,2018-02-14T07:35:36.000Z,19.99,7.78
19811,21380,422,1,2018-01-17T14:07:48.000Z,105.90,17.99
1712,18565,1886,1,2018-06-18T02:39:42.000Z,68.90,18.58
15833,14346,1414,1,2017-12-04T10:31:05.000Z,84.99,9.41
27863,8759,333,1,2018-05-08T12:30:28.000Z,18.00,18.23
63331,14717,1822,1,2017-06-15T20:15:16.000Z,299.00,67.14
14947,4813,820,1,2017-05-22T21:50:09.000Z,69.50,16.74
38703,9216,1874,1,2018-08-17T15:25:33.000Z,29.90,7.47
70586,16071,1391,1,2017-10-23T19:36:16.000Z,69.90,14.24
89807,16761,2289,1,2017-07-27T14:45:20.000Z,31.90,15.10
89807,16761,2289,2,2017-07-27T14:45:20.000Z,31.90,15.10
43831,27577,2462,1,2017-12-05T08:32:26.000Z,120.90,45.69
82431,8532,1569,1,2017-08-16T19:55:12.000Z,109.90,15.52
40908,25957,333,1,2018-03-08T12:31:10.000Z,9.00,14.10
14331,6870,2085,1,2018-01-31T15:58:05.000Z,89.49,13.81
14331,21396,2085,2,2018-01-31T15:58:05.000Z,94.55,16.98
30755,30492,1170,1,2018-07-30T09:44:00.000Z,79.18,7.81
30755,30492,1170,2,2018-07-30T09:44:00.000Z,79.18,7.81
79695,794,243,1,2018-05-07T02:10:56.000Z,99.90,0.00
22256,2772,1932,1,2018-05-10T20:35:21.000Z,103.90,11.35
49679,18778,524,1,2017-04-27T20:30:17.000Z,62.90,15.65
79476,28178,607,1,2017-06-08T20:03:07.000Z,32.99,7.78
90513,422,1625,1,2018-05-02T15:30:17.000Z,129.00,19.87
3961,29130,1439,1,2018-03-29T02:30:39.000Z,149.90,25.18
74702,29465,1254,1,2018-08-28T20:10:16.000Z,184.00,13.95
86565,5441,3013,1,2018-01-22T12:16:22.000Z,59.99,14.17
34335,21952,1423,1,2017-12-11T04:18:35.000Z,49.90,15.11
34335,21952,1423,2,2017-12-11T04:18:35.000Z,49.90,15.11
34335,21952,1423,3,2017-12-11T04:18:35.000Z,49.90,15.11
39851,1087,524,1,2018-03-12T10:15:45.000Z,329.90,41.64
3928,32370,333,1,2018-01-23T11:18:20.000Z,23.70,14.10
61370,23556,988,1,2017-08-31T16:50:11.000Z,24.99,7.78
33606,27257,632,1,2017-07-04T21:03:45.000Z,189.15,26.16
36054,19773,1414,1,2018-07-20T12:35:20.000Z,44.99,19.23
49805,25352,2101,1,2018-03-13T15:30:49.000Z,145.00,19.09
1572,12045,534,1,2018-01-09T23:07:07.000Z,107.90,9.57
33002,32421,1981,1,2018-05-16T12:55:28.000Z,69.90,19.18
7617,31416,2108,1,2017-03-24T17:55:34.000Z,59.90,13.00
9131,4286,2618,1,2018-06-13T23:10:52.000Z,102.90,13.16
94107,3937,1904,1,2018-03-01T21:25:23.000Z,149.90,15.80
15549,15594,1959,1,2017-05-17T09:10:19.000Z,114.99,25.64
85151,16866,267,1,2017-05-18T13:42:53.000Z,126.00,128.44
9917,2186,1244,1,2018-08-09T13:05:13.000Z,74.89,8.68
43044,29331,659,1,2017-08-10T14:23:37.000Z,99.70,17.14
52682,18732,1644,1,2018-07-30T11:24:22.000Z,134.99,13.61
26585,19480,2596,1,2017-12-14T10:55:28.000Z,29.99,14.10
26585,19480,2596,2,2017-12-14T10:55:28.000Z,29.99,14.10
4824,27549,1226,1,2017-06-15T22:25:11.000Z,39.90,15.79
86806,19862,1685,1,2017-05-22T16:35:20.000Z,169.00,19.07
67736,9160,2208,1,2017-07-05T02:43:53.000Z,59.99,13.44
42908,8887,2959,1,2018-08-28T11:30:21.000Z,69.00,13.14
42908,8887,2959,2,2018-08-28T11:30:21.000Z,69.00,13.14
38729,1833,2721,1,2017-10-26T16:07:40.000Z,229.00,58.27
38729,1833,2721,2,2017-10-26T16:07:40.000Z,229.00,58.27
14485,1164,1881,1,2017-06-28T13:55:17.000Z,3.90,15.10
62038,32201,444,1,2017-11-08T19:55:28.000Z,85.00,16.19
18351,21396,1904,1,2017-12-07T19:51:25.000Z,109.90,12.90
72133,20663,2208,1,2017-02-09T18:57:32.000Z,119.99,16.05
16098,14052,475,1,2017-10-11T16:35:50.000Z,59.90,17.67
36914,18825,3027,1,2017-10-17T19:49:24.000Z,105.43,12.24
85724,7113,632,1,2018-01-19T08:37:59.000Z,49.95,11.85
92710,20733,988,1,2017-11-13T17:10:32.000Z,24.99,7.78
19155,526,548,1,2018-07-04T20:10:07.000Z,34.90,17.17
24314,18299,2507,1,2017-11-20T13:07:22.000Z,89.99,13.65
43360,25959,1383,1,2018-05-10T17:55:12.000Z,160.00,13.03
794,32446,878,1,2018-06-19T20:18:50.000Z,89.90,34.39
39311,8313,2269,1,2018-02-20T13:31:28.000Z,219.90,22.03
8006,14395,1414,1,2018-01-11T21:49:25.000Z,59.99,12.76
55784,6449,2851,1,2017-04-20T01:31:34.000Z,32.90,17.78
28204,21161,2655,1,2017-11-16T10:30:40.000Z,34.00,9.34
91027,29569,2040,1,2018-03-06T18:50:26.000Z,122.99,14.61
88678,8041,1981,1,2017-06-29T15:35:19.000Z,59.90,8.72
35622,3419,1540,1,2018-03-12T13:10:14.000Z,144.41,17.45
49053,13039,1638,1,2018-01-09T12:33:36.000Z,89.90,26.95
88242,8589,1912,1,2017-11-21T04:26:47.000Z,44.99,17.60
21848,29569,2040,1,2018-04-09T21:30:12.000Z,122.99,18.74
51598,27043,3048,1,2018-01-16T01:31:14.000Z,129.90,9.28
60715,8291,2747,1,2018-02-22T15:26:47.000Z,149.00,38.00
27665,32872,1332,1,2018-07-26T17:43:57.000Z,129.90,27.89
49886,15613,1625,1,2018-07-23T04:20:57.000Z,140.00,23.78
98214,24203,2574,1,2017-08-10T11:30:15.000Z,99.90,13.25
74542,29768,1904,1,2018-05-08T21:19:04.000Z,74.90,13.64
16738,29130,1439,1,2018-04-26T07:31:02.000Z,149.90,50.46
54569,12630,2206,1,2018-06-15T13:32:05.000Z,77.99,21.85
49342,24023,213,1,2018-07-01T23:18:27.000Z,209.00,39.74
79570,21689,2464,1,2018-07-31T17:04:36.000Z,84.90,14.90
63723,16441,2583,1,2018-08-06T13:20:10.000Z,326.16,17.58
1070,7476,2532,1,2017-08-11T03:03:11.000Z,39.90,16.79
17147,7679,3047,1,2017-12-08T09:29:57.000Z,39.90,21.15
90145,19447,286,1,2017-03-17T13:15:10.000Z,104.99,20.81
75436,2669,168,1,2017-05-02T09:42:16.000Z,79.00,14.72
43600,18415,330,1,2016-10-21T16:40:32.000Z,129.90,12.44
95695,18022,2346,1,2018-01-22T13:47:30.000Z,139.00,29.37
12768,28638,817,1,2017-04-27T15:35:10.000Z,349.00,16.61
88031,15060,74,1,2017-05-28T21:02:54.000Z,39.99,15.10
88031,15060,74,2,2017-05-28T21:02:54.000Z,39.99,15.10
17545,14396,1145,1,2018-08-06T17:20:30.000Z,54.90,8.12
55354,32491,798,1,2018-08-27T22:05:08.000Z,75.00,7.79
29009,13448,2982,1,2018-05-28T08:16:22.000Z,42.10,12.79
41923,25593,2442,1,2018-08-15T02:50:20.000Z,99.90,15.00
28364,29011,2085,1,2018-04-16T18:55:15.000Z,83.49,7.93
57290,6501,1183,1,2017-11-06T09:49:20.000Z,149.94,29.84
37405,1239,303,1,2018-01-17T02:39:34.000Z,79.89,57.56
37405,18800,427,2,2018-01-17T02:39:34.000Z,75.90,3.86
28283,25862,2072,1,2017-11-03T19:15:13.000Z,29.89,16.11
52136,24253,1516,1,2017-12-18T04:09:10.000Z,189.90,59.77
8716,23938,704,1,2018-05-03T11:30:40.000Z,295.00,28.15
16040,23766,391,1,2017-08-23T11:05:15.000Z,85.00,11.80
8063,9662,2464,1,2017-03-10T16:05:12.000Z,89.90,16.33
8063,9662,2464,2,2017-03-10T16:05:12.000Z,89.90,16.33
17200,13804,798,1,2017-05-22T03:42:25.000Z,149.00,15.79
90308,13086,2814,1,2018-03-29T16:08:46.000Z,185.90,28.06
94373,30156,2742,1,2017-05-05T20:42:20.000Z,25.90,10.96
94373,22883,2742,2,2017-05-05T20:42:20.000Z,29.90,10.96
16604,2796,2265,1,2018-03-01T02:51:20.000Z,82.80,12.71
75530,3129,78,1,2017-06-01T10:15:12.000Z,47.49,24.90
94334,11255,2851,1,2018-06-12T19:12:33.000Z,29.90,13.23
98605,2403,3027,1,2017-10-24T11:06:38.000Z,25.53,12.69
75196,29349,2480,1,2018-03-28T02:49:48.000Z,105.00,16.70
55446,3196,1537,1,2018-06-14T02:55:22.000Z,109.00,18.64
34573,27549,1226,1,2017-06-01T02:35:20.000Z,39.90,8.11
33280,6347,1894,1,2017-01-30T22:19:43.000Z,239.90,15.85
55102,30636,515,1,2017-09-14T12:55:14.000Z,62.20,16.20
41409,17296,244,1,2018-01-26T14:06:15.000Z,59.00,15.16
97369,8727,617,1,2018-04-25T16:58:45.000Z,160.00,22.83
95310,11242,1502,1,2018-02-01T17:03:26.000Z,139.99,14.37
10345,30294,475,1,2017-12-29T21:30:03.000Z,49.90,17.60
96852,4851,696,1,2018-06-13T17:31:33.000Z,24.90,22.85
32058,3511,1802,1,2018-03-19T04:31:14.000Z,54.40,16.35
42493,32580,558,1,2018-06-25T19:58:34.000Z,369.90,53.31
65978,16497,2618,1,2017-11-30T10:26:27.000Z,210.90,17.24
54120,27750,1066,1,2018-05-22T21:32:54.000Z,53.79,12.96
88522,13876,1530,1,2018-03-08T14:35:33.000Z,176.99,23.56
50254,2944,1414,1,2017-08-08T02:25:27.000Z,56.99,14.15
84393,24386,999,1,2018-08-09T23:50:18.000Z,164.50,16.25
82402,21523,758,1,2018-07-16T04:30:17.000Z,29.80,3.16
82402,1295,9,2,2018-07-16T04:30:17.000Z,25.00,12.65
74420,15500,726,1,2018-01-23T03:38:55.000Z,34.30,15.10
88808,2243,1043,1,2018-05-16T19:37:45.000Z,249.00,66.37
99029,24589,1490,1,2018-05-01T23:29:43.000Z,69.49,19.46
8400,22465,2485,1,2018-05-07T03:53:50.000Z,229.69,24.19
28356,26499,3076,1,2018-06-13T14:01:55.000Z,110.32,13.21
28356,4689,3076,2,2018-06-13T14:01:55.000Z,110.32,13.21
50046,11835,1452,1,2018-07-09T04:51:52.000Z,189.99,80.56
57994,31289,1112,1,2018-04-09T02:47:23.000Z,399.90,21.49
57994,31289,1112,2,2018-04-09T02:47:23.000Z,399.90,21.49
57994,31289,1112,3,2018-04-09T02:47:23.000Z,399.90,21.49
68912,8897,3056,1,2017-07-18T21:15:18.000Z,16.99,16.79
93401,24791,2747,1,2018-03-19T15:08:27.000Z,179.00,29.56
26279,29031,1665,1,2017-07-11T04:55:21.000Z,65.00,8.27
96385,23944,1587,1,2018-08-16T23:10:31.000Z,139.99,17.25
90352,27763,188,1,2018-05-10T21:54:24.000Z,139.00,51.47
65986,24991,2574,1,2018-02-14T07:35:59.000Z,189.90,14.93
65986,24991,2574,2,2018-02-14T07:35:59.000Z,189.90,14.93
65986,24991,2574,3,2018-02-14T07:35:59.000Z,189.90,14.93
65986,24991,2574,4,2018-02-14T07:35:59.000Z,189.90,14.93
78229,14381,2635,1,2018-04-12T15:48:35.000Z,159.00,61.17
50230,579,2108,1,2017-07-21T12:15:11.000Z,105.90,13.76
59378,30475,748,1,2018-02-07T22:30:39.000Z,45.91,13.37
35026,27549,1226,1,2017-06-15T02:55:14.000Z,39.90,16.79
63977,13086,2814,1,2017-02-10T10:32:17.000Z,158.90,29.99
54957,29654,1685,1,2017-12-14T10:35:24.000Z,117.30,14.43
67198,27732,1514,1,2018-06-21T11:56:18.000Z,249.90,34.83
74993,2944,1414,1,2017-08-02T10:35:20.000Z,56.99,11.90
42828,18477,1183,1,2017-12-20T10:31:27.000Z,139.99,38.50
23054,10225,3061,1,2017-10-13T16:56:30.000Z,329.90,37.37
54101,22375,2249,1,2017-05-24T08:50:14.000Z,630.50,17.10
54101,21541,2249,2,2017-05-24T08:50:14.000Z,71.50,11.40
54101,21541,2249,3,2017-05-24T08:50:14.000Z,71.50,11.40
80248,25776,1817,1,2017-10-10T03:04:05.000Z,70.00,14.24
78708,2944,1414,1,2018-03-29T03:28:30.000Z,49.99,19.04
59850,25295,986,1,2018-07-20T00:10:12.000Z,265.00,84.93
73682,32019,723,1,2017-10-19T16:48:49.000Z,31.90,15.10
11276,13968,1885,1,2018-06-14T13:35:21.000Z,85.90,7.47
21083,711,994,1,2018-08-26T21:25:16.000Z,52.61,19.56
97976,2520,988,1,2018-05-10T03:31:14.000Z,29.99,18.23
5230,29234,117,1,2017-06-25T21:23:06.000Z,215.00,15.11
91852,10328,2546,1,2018-05-08T17:31:50.000Z,94.90,18.24
33454,27466,1183,1,2017-09-14T13:55:14.000Z,79.99,28.73
33454,18836,1183,2,2017-09-14T13:55:14.000Z,199.99,26.11
34217,19480,2596,1,2017-03-14T15:05:18.000Z,29.99,15.65
88935,9795,1241,1,2017-11-13T23:06:16.000Z,159.99,103.25
23637,7895,388,1,2017-06-22T03:32:10.000Z,102.99,17.16
48086,9086,2510,1,2018-08-02T22:44:25.000Z,136.90,18.99
8500,20178,2349,1,2017-09-25T11:45:08.000Z,298.90,16.84
54249,12953,471,1,2017-06-07T14:05:23.000Z,36.90,9.12
54249,13708,1893,2,2017-06-07T14:05:23.000Z,12.00,2.73
23674,30593,1892,1,2017-04-27T02:45:36.000Z,44.99,10.96
49522,30056,1156,1,2018-06-01T11:15:21.000Z,67.00,9.44
49522,30056,1156,2,2018-06-01T11:15:21.000Z,67.00,9.44
21663,24601,174,1,2017-03-08T03:55:18.000Z,42.99,16.05
55249,23585,292,1,2018-05-15T19:24:37.000Z,56.90,15.28
25624,4843,2208,1,2017-08-28T04:10:58.000Z,9.99,19.59
82852,17330,28,1,2018-03-29T06:30:24.000Z,14.60,14.44
35619,20572,798,1,2018-04-29T21:32:21.000Z,78.00,18.43
39012,2084,2322,1,2018-06-18T02:56:15.000Z,19.89,17.06
77611,14422,2380,1,2017-09-08T20:30:15.000Z,63.90,25.00
28353,22945,1514,1,2017-06-01T13:04:19.000Z,98.90,16.45
59993,29234,117,1,2017-07-09T23:30:23.000Z,205.00,18.14
58813,2094,798,1,2018-07-12T09:55:16.000Z,58.00,7.64
58813,14452,798,2,2018-07-12T09:55:16.000Z,49.00,7.64
58813,4248,798,3,2018-07-12T09:55:16.000Z,55.00,7.64
18720,29154,2725,1,2018-06-19T21:31:22.000Z,20.00,7.40
34942,5942,482,1,2018-07-04T11:15:17.000Z,16.00,18.23
54164,29616,725,1,2018-07-11T17:45:21.000Z,99.95,11.72
4313,18628,1778,1,2017-08-04T16:50:17.000Z,26.90,11.85
66342,18035,1648,1,2017-10-30T03:14:57.000Z,269.90,66.70
82934,290,1619,1,2017-07-07T15:03:49.000Z,39.90,8.72
8747,7967,1303,1,2017-08-10T01:55:07.000Z,295.00,22.56
15120,21492,127,1,2018-03-15T13:47:59.000Z,60.72,12.87
85314,11973,538,1,2017-09-28T07:46:21.000Z,58.90,31.85
86209,31026,284,1,2018-05-07T23:31:12.000Z,99.90,14.79
29797,8986,2464,1,2017-06-15T06:15:12.000Z,230.00,19.50
89831,23226,2368,1,2018-06-14T02:53:56.000Z,40.00,22.85
97677,32149,865,1,2017-06-09T02:15:17.000Z,89.90,35.95
97289,29996,2002,1,2017-06-15T14:42:22.000Z,31.90,16.79
97289,29996,2002,2,2017-06-15T14:42:22.000Z,31.90,16.79
84591,20702,748,1,2017-08-01T23:30:12.000Z,75.00,21.02
43571,19441,282,1,2018-06-18T08:16:43.000Z,79.99,7.82
72345,32945,295,1,2018-05-03T21:52:34.000Z,14.90,42.52
72345,15454,2392,2,2018-05-03T21:52:34.000Z,9.99,12.75
89007,15919,1894,1,2017-11-30T16:31:00.000Z,59.90,12.48
77920,18693,285,1,2017-06-08T14:50:21.000Z,39.90,16.79
77920,18693,285,2,2017-06-08T14:50:21.000Z,39.90,16.79
77704,29543,424,1,2018-06-06T16:51:46.000Z,209.99,29.73
46601,2567,391,1,2018-07-03T20:29:57.000Z,55.00,22.32
80124,4496,865,1,2018-01-09T11:30:19.000Z,39.90,34.15
67153,2934,2046,1,2018-08-06T03:55:23.000Z,380.00,79.63
80857,22125,1438,1,2018-03-01T11:31:06.000Z,199.00,16.14
72854,24276,333,1,2018-03-26T10:15:32.000Z,23.70,2.32
72854,11031,696,2,2018-03-26T10:15:32.000Z,43.90,23.25
84053,9037,1145,1,2018-08-15T15:05:23.000Z,11.19,7.87
63068,15597,2346,1,2018-01-19T10:32:21.000Z,129.00,38.45
1071,24767,97,1,2018-08-17T15:24:38.000Z,95.28,12.13
72117,31606,171,1,2018-05-24T23:31:03.000Z,18.90,18.23
27026,23267,2462,1,2018-08-07T04:24:02.000Z,159.80,19.22
3477,9426,69,1,2017-09-15T20:10:16.000Z,669.99,31.23
12197,23966,13,1,2018-03-02T12:50:42.000Z,82.00,16.82
12197,23966,13,2,2018-03-02T12:50:42.000Z,82.00,16.82
38803,1094,2378,1,2018-02-12T19:11:20.000Z,59.80,17.67
38803,1094,2378,2,2018-02-12T19:11:20.000Z,59.80,17.67
3291,7460,1894,1,2018-04-19T12:50:13.000Z,69.90,17.08
4092,13478,2931,1,2018-05-25T10:31:43.000Z,15.00,18.23
79940,8517,1784,1,2018-05-31T18:31:28.000Z,29.30,13.71
93759,82,532,1,2018-01-11T19:08:04.000Z,99.90,12.15
65457,1187,335,1,2018-05-31T08:17:53.000Z,367.90,81.39
64334,8831,2760,1,2017-06-19T00:42:48.000Z,13.98,15.10
71630,27818,769,1,2018-03-29T21:31:30.000Z,39.90,15.23
70880,25172,2329,1,2017-08-20T21:30:23.000Z,199.99,10.21
89447,6262,988,1,2018-01-29T11:10:29.000Z,39.99,17.63
35640,13445,77,1,2018-06-14T18:30:38.000Z,54.99,22.96
87577,4893,419,1,2018-01-29T12:18:02.000Z,78.00,12.05
52245,3692,1397,1,2018-08-07T23:15:15.000Z,59.90,16.61
74351,467,2071,1,2017-09-04T17:15:19.000Z,69.00,12.82
70947,30790,2555,1,2017-11-28T10:59:23.000Z,64.90,34.25
17039,18542,1249,1,2018-01-08T21:50:25.000Z,19.90,16.79
63217,13876,1530,1,2017-12-15T11:36:22.000Z,166.99,40.16
1010,14434,2618,1,2018-06-25T13:21:30.000Z,246.00,19.84
57957,1390,1565,1,2017-06-14T21:10:08.000Z,52.90,42.78
20338,26329,1303,1,2017-08-02T19:23:09.000Z,115.00,18.06
92526,7524,2777,1,2018-02-27T13:26:56.000Z,439.90,16.10
92356,13168,2530,1,2018-05-29T02:31:17.000Z,29.90,8.88
95657,24330,1414,1,2017-11-27T11:46:19.000Z,56.99,15.15
95899,9561,2721,1,2017-09-21T16:27:27.000Z,229.00,50.34
95899,9561,2721,2,2017-09-21T16:27:27.000Z,229.00,50.34
10515,4502,2664,1,2018-04-12T09:35:27.000Z,65.90,18.34
62635,32133,1609,1,2018-02-22T15:51:48.000Z,129.89,16.67
43859,27904,1591,1,2017-08-24T11:45:11.000Z,189.00,26.07
52190,25660,1874,1,2017-02-23T16:42:51.000Z,34.90,17.19
84177,22493,798,1,2018-04-09T22:49:27.000Z,39.00,18.23
70490,27622,794,1,2017-05-22T22:35:17.000Z,99.90,34.50
19226,28437,1549,1,2017-05-04T22:25:11.000Z,125.00,26.61
34082,19053,10,1,2018-02-20T16:30:24.000Z,349.90,19.70
68569,4355,436,1,2016-10-15T08:57:48.000Z,99.90,16.26
57477,22019,473,1,2018-03-09T18:31:25.000Z,88.00,4.56
57477,31738,473,2,2018-03-09T18:31:25.000Z,72.00,22.80
20827,10900,2974,1,2017-10-30T03:56:38.000Z,79.90,15.32
58801,29130,1439,1,2018-07-18T20:45:18.000Z,149.90,53.40
7694,15511,502,1,2018-02-27T18:15:39.000Z,90.00,61.37
27143,2478,2583,1,2017-11-30T17:56:14.000Z,125.02,18.13
11100,1237,2468,1,2017-11-29T19:47:31.000Z,129.90,18.19
9293,4062,2560,1,2018-04-10T17:09:46.000Z,75.00,8.29
74894,26938,2652,1,2018-01-22T23:13:21.000Z,12.99,15.10
17710,967,391,1,2018-07-20T02:41:51.000Z,39.00,8.43
6276,19921,976,1,2018-01-15T09:08:31.000Z,138.00,13.99
73718,12698,1874,1,2017-04-13T09:32:12.000Z,34.90,17.19
12976,5212,2574,1,2017-12-18T01:31:21.000Z,179.90,25.71
