SK_CUSTOMER,ID_CUSTOMER,COD_ZIP,DES_CITY,COD_STATE
11358,bde359315c6d85850ae136185b1060d5,30535,Belo Horizonte,MG
11359,48558a50a7ba1aab61891936d2ca7681,39370,Jequitai,MG
11360,2e4f4acf17b7ecd810c26c7fa2ea34c9,01452,Sao Paulo,SP
11361,966acee21522b3160d49fa4c6648fa92,13418,Piracicaba,SP
11362,990ca371664feb42a064c3503d40d749,24241,Niteroi,RJ
11363,3a37dcd5837e170840e9bb335b8db8a2,60425,Fortaleza,CE
11364,511b5a1256aa314a4c9480950b00f1d2,29101,Vila Velha,ES
11365,c14a95fcf2ad8b83712bddcd2af73f83,19911,Ourinhos,SP
11366,0f95d722d19f40ee015d3795e618d02c,14140,Cravinhos,SP
11367,c0ef426cfa20b4a2d3124eefe9f27986,35059,Governador Valadares,MG
11368,62c022825499b4986512cd20f2f28419,02618,Sao Paulo,SP
11369,12c49eaf0f0176c573586eaa52d234f7,01325,Sao Paulo,SP
11370,b06fdea956d8b0a32da0e6e8df86d347,18103,Sorocaba,SP
11371,e8d81fa933755da7c7a16c1cb59cef49,81280,Curitiba,PR
11372,378645474a773554c43bd3bae5ae7ffa,13920,Pedreira,SP
11373,67600dd2e5a16027806a096c33776e34,08431,Sao Paulo,SP
11374,1a2568d169d3dc81cebfcebbbb7cd9a0,53407,Paulista,PE
11375,88cd6a53a7d139e711f3fcbb57675255,75526,Itumbiara,GO
11376,aea4269cb4936c3d89d77ca8407c2635,38702,Patos De Minas,MG
11377,b3519c0352b07bc3017acebea4ce6724,12420,Pindamonhangaba,SP
11378,70337caf190d1780a90ef176de122e31,07252,Guarulhos,SP
11379,5a8b64ee6ccdae09ea823e6aa00e9517,01005,Sao Paulo,SP
11380,e516dbd004a6367d636cf7f5bfbaefcc,06820,Embu Das Artes,SP
11381,beb3b8c698621119108ad626f35185a6,13214,Jundiai,SP
11382,e13a5ed086aacc9b2b7466c78645b468,09360,Maua,SP
11383,eeb35afbdf6ec4f7409b604d5ef4dfd4,18380,Ribeira,SP
11384,666a4eb7699fdccd19518171e0b5a069,21931,Rio De Janeiro,RJ
11385,793206f0990570a0101ebb9558de79c3,18279,Tatui,SP
11386,40b399eb9ca4874f9d1632c58116f274,36660,Alem Paraiba,MG
11387,166478efeed4f9a861164b4ff5acfe8b,21741,Rio De Janeiro,RJ
11388,26c3ccb63c6e599268b153a87eb1bb49,27273,Volta Redonda,RJ
11389,5a587c6077dc556338b6180760ef8d21,84040,Ponta Grossa,PR
11390,666757864a60a4cb22fc360c7078612e,07132,Guarulhos,SP
11391,e39a450cadb501f2123cbf616d8991ac,15991,Matao,SP
11392,2f4f35d3e9256161a7ccd6f561707b69,09130,Santo Andre,SP
11393,37e814aa0b2b15f198064bc42bc5886e,25015,Duque De Caxias,RJ
11394,7d8983250c2d0a3ee2e1deeb1bfd9523,07251,Guarulhos,SP
11395,c3482ff6a57386fb93da1cfed67d1aad,37968,Monte Santo De Minas,MG
11396,b87639f5efd3e2316dca5dec5e2f88f4,05175,Sao Paulo,SP
11397,a62843b08086d1629415a203a7fd419d,15768,Santa Salete,SP
11398,e0637f97be0d22957f59eb9b70a32ebd,75800,Jatai,GO
11399,4e0716459cc23e3c7e7cca611bc8b8d7,20720,Rio De Janeiro,RJ
11400,5a2d7291ecbd025f673ee972a24e7611,13670,Santa Rita Do Passa Quatro,SP
11401,413b1847da73958bcd319c23a8b9cb14,18108,Sorocaba,SP
11402,1667139087d31a573de9e38c5800835a,54100,Jaboatao Dos Guararapes,PE
11403,cc4cdd1e7613c6b6797f7cd76691b883,30640,Belo Horizonte,MG
11404,6611c5d0c9f5630415f2f79a057d4044,07272,Guarulhos,SP
11405,24c38fd30a0c822c183c67d3720f2c47,01103,Sao Paulo,SP
11406,148563b1c48bb1f2aa137060c86afb7f,12312,Jacarei,SP
11407,105f5188a142d32dcfe97650f8e114f4,23062,Rio De Janeiro,RJ
11408,474b0c4f14f206fa257fefdcb4110013,21331,Rio De Janeiro,RJ
11409,2c0447ab1223f91bff38da0d34153e1d,07241,Guarulhos,SP
11410,a9ccc267c0e5c32d1c1fd493dfd99fbe,65073,Sao Luis,MA
11411,a5fffbfacb602fddf7d992fa9cb5744e,05791,Sao Paulo,SP
11412,748ef4fd12e55b5a4cd044c96fdfdc1d,13211,Jundiai,SP
11413,3054e9226cf13ac6a363cd693d9fbfb6,09820,Sao Bernardo Do Campo,SP
11414,6565e3986825dc8741d0c41228ec6011,07438,Aruja,SP
11415,f5dcce7b8103b1e9756f13555318045a,28035,Campos Dos Goytacazes,RJ
11416,d1699859c5766fd262eae5bc34be213c,89896,Itapiranga,SC
11417,5d7e41996aae2db6784ec77ee6fd6f6b,06331,Carapicuiba,SP
11418,354841d55248144bfb36d2713f14eea9,26088,Nova Iguacu,RJ
11419,8d7f766a4125882f2d59ef3b04ae7a39,22793,Rio De Janeiro,RJ
11420,a995c91194ffa9252517fa251995adf9,13312,Itu,SP
11421,fe531acf72493b23de85684db23e8b31,89801,Chapeco,SC
11422,dc0ac1aef635298b6a835b090dd7edf7,37170,Boa Esperanca,MG
11423,fd05d735f77ead5f285db7dc288d65d5,11065,Santos,SP
11424,d2c85fae92bd98554669494394a47f01,20030,Rio De Janeiro,RJ
11425,83d502e64b7cdcd4c495052a72ff6d20,37780,Caldas,MG
11426,d78521153aeb150f08bf0ddb3cfcba84,04720,Sao Paulo,SP
11427,b158175fdc61e5d28263f82e1ea60e62,19700,Paraguacu Paulista,SP
11428,5b2f7a6f614c0a90e49635115575178f,12082,Taubate,SP
11429,efbc19223e3971b216caf4bbbba18df1,89249,Itapoa,SC
11430,1af930e1051134b38027592f0890b19c,30330,Belo Horizonte,MG
11431,63fb08cf132b7f4853ea46d9da527bf8,21250,Rio De Janeiro,RJ
11432,7e91905decf05215f0a72ac30265facd,93346,Novo Hamburgo,RS
11433,be2ca92c57f791f34a8eceef7ed06ae2,13275,Valinhos,SP
11434,c9728ad3d3c05c3e531d2cd775c2af4a,05172,Sao Paulo,SP
11435,f10660ad53717d153c4b1d78e7286ee2,05210,Sao Paulo,SP
11436,90ad95dd6fc0a81e5c3d5c652daa3502,07791,Cajamar,SP
11437,1ced4937382c20943b262c23a2348dc9,20520,Rio De Janeiro,RJ
11438,a513d9d214219138b0102cefc895d5cf,21310,Rio De Janeiro,RJ
11439,0fa7dc75caa1c0ab6e5370197d54d7fc,13405,Piracicaba,SP
11440,dff35e4b5a960daa3287033b77b1c965,39868,Serra Dos Aimores,MG
11441,24dd6be58b4717018fa8062703561b76,21215,Rio De Janeiro,RJ
11442,65da9d8be4d5288e06f7836851e93a6a,72876,Valparaiso De Goias,GO
11443,043d2b13ed6c916990adc99db8cc4e42,20531,Rio De Janeiro,RJ
11444,28ce228fb1a04fc1fdad9c6701e04b8e,64080,Teresina,PI
11445,d94798aca29a07f34830885775aa2b06,28907,Cabo Frio,RJ
11446,cb783202236a8f0f033742f0381fc541,13181,Sumare,SP
11447,86951205f97e9b611cec1ac4a778b1be,04918,Sao Paulo,SP
11448,3535441700d41ed668237e1e79d97fdf,13940,Aguas De Lindoia,SP
11449,866d7bc09758ce96d446bd607aef45cd,16403,Lins,SP
11450,67a6887d8952c16de0e49e6ad2d6e2a4,30580,Belo Horizonte,MG
11451,15e52e567d03be3d53e639ce260148ec,41750,Salvador,BA
11452,700502d0cf7cb4c12a62b243f5a3dd95,58167,Cubati,PB
11453,66b679cff0894e89f043acfa612929e6,05186,Sao Paulo,SP
11454,77f98fbbf3f12d05b118ab35e39ba81c,35300,Caratinga,MG
11455,6ff0fee93d2dc903b5a87946585e5d94,29043,Vitoria,ES
11456,27abab603d7f81ac30a4e67df6d81aa1,14801,Araraquara,SP
11457,700192c9b13d404047e50147fed3b544,42717,Lauro De Freitas,BA
11458,8c38e3742873ea9142ebf9d974969ef2,95074,Caxias Do Sul,RS
11459,5decf38298507f43551a5ca799ac67c4,51340,Recife,PE
11460,5c8b4250821201b2d2c27879f85e6966,04811,Sao Paulo,SP
11461,5d7d2b31d60795166c2521bdd498b0cf,20720,Rio De Janeiro,RJ
11462,1eb6183ae88d681a0c359e65e06b73d8,19023,Presidente Prudente,SP
11463,856f3263eb7af3a48765c85d4d0eea1d,05782,Sao Paulo,SP
11464,9fd3cddab06fae6ecf593a31a3842263,11065,Santos,SP
11465,a9d4d5f1e35e1255228f972bf67c9a4d,27281,Volta Redonda,RJ
11466,9d6465c49e16234cd64bd0a7a27d0952,33400,Lagoa Santa,MG
11467,f9b659b91eeb363feb311c590fe4c9f8,79890,Itapora,MS
11468,5354b83a65dc73d7bdc243d0d7680383,28360,Bom Jesus Do Itabapoana,RJ
11469,991810d1743b667dfccaf2b046d88a5a,20040,Rio De Janeiro,RJ
11470,0e68d1ae54be868f7b4193684e0947ba,15775,Santa Fe Do Sul,SP
11471,a3d57d4306ed734110dfd814aec1e5e6,24230,Niteroi,RJ
11472,f698ecbcdf5e7530bc1fb607f8407479,37212,Macuco De Minas,MG
11473,d2bec02f98c0a59bdec9baaf22cf91b7,61901,Maracanau,CE
11474,5fcb697f25738603217969e82ae5db49,18077,Sorocaba,SP
11475,ccc28b057579c48422b6181c30dfe12c,01138,Sao Paulo,SP
11476,ecbefacde17c98967b427a3a1f98880e,22735,Rio De Janeiro,RJ
11477,78101fe486eab484a8d65d53b69f4b09,08790,Mogi Das Cruzes,SP
11478,74b72861a67b91be7b5c8c216b32cb7a,21012,Rio De Janeiro,RJ
11479,2b355922378307d5b5aedfd19a2882a9,47850,Luis Eduardo Magalhaes,BA
11480,725ab1386add4f257ae6b635da68daa5,93035,Sao Leopoldo,RS
11481,e93b7766c1c641d30a535fe9973895bd,05162,Sao Paulo,SP
11482,46a24db3ac753ca06bad5ebbea36999f,88330,Balneario Camboriu,SC
11483,5d0d4ac0762c10cdea58f16ca2f39746,24220,Niteroi,RJ
11484,f4cfdc08099c49123ea4fb6f32bb603b,67030,Ananindeua,PA
11485,7ea5fc79e8868ed776ebfce44c06869f,02650,Sao Paulo,SP
11486,33c1d302cb2895792e8ab2d10a2c6562,27524,Resende,RJ
11487,f78e23aad8e572277a28b306314e1d3c,12502,Guaratingueta,SP
11488,82bbc3a3f8c7639732ceb00e48488430,07739,Caieiras,SP
11489,4e364c106217fcf45f21a4db793866bb,07990,Francisco Morato,SP
11490,bd777ffb4e6dfb7822990749f6296866,03733,Sao Paulo,SP
11491,d9601b8bc5f2cee3bbbb8bb106c0a659,20530,Rio De Janeiro,RJ
11492,4b44972085bda435123999dab7212346,02531,Sao Paulo,SP
11493,cc6a744ba14a060493fb64b97087006c,17800,Adamantina,SP
11494,48970007c61cc12f2624b1212e10419f,03638,Sao Paulo,SP
11495,872917a4ccc25ab1556c80a05a66e862,81010,Curitiba,PR
11496,c5c7f43ef235a5954eca2f6d585e75e6,06715,Cotia,SP
11497,40d09f4385972836121ca581b33f89d5,74620,Goiania,GO
11498,d86328d99f1c51c918adbeaba9edd1cb,07221,Guarulhos,SP
11499,499813b6e2b1ab4e68e9530231b076cc,06404,Barueri,SP
11500,d0ca3bd883db211fc63dfc257d64578f,09435,Ribeirao Pires,SP
11501,d7f3c5688f1d04e1af261ce65b5540c6,45065,Vitoria Da Conquista,BA
11502,ed7e6711e28e714c0f736356d4b7d889,09290,Santo Andre,SP
11503,72d6ea9753dc6ff3c78520f034de713f,04109,Sao Paulo,SP
11504,1e4d5a2d659196f90c553ddfca5a6a3d,35350,Raul Soares,MG
11505,fde636315666a473d113ddb2ea5e27f0,22631,Rio De Janeiro,RJ
11506,564b304124ac90784fdcb34339c6aaf2,37820,Arceburgo,MG
11507,c12fcf45432897dd8cb4c7f5455ef05a,12943,Atibaia,SP
11508,7721bac08ba3e3a777291cd38463d39c,65085,Sao Luis,MA
11509,08551822a68f0b824cd0d92fe4a3264e,04408,Sao Paulo,SP
11510,f9ab8d437b0f992dcf5110f604ae1c26,99725,Tres Arroios,RS
11511,16c7728a9584959d2ff2bb9e6709c56a,22775,Rio De Janeiro,RJ
11512,b73ac506a224c8721f39874e94d45206,17031,Bauru,SP
11513,36dcd1ca06a31b26bf8f9f56576412cb,38071,Uberaba,MG
11514,79fe43e014435439f7e9d753a4bb720e,29308,Cachoeiro De Itapemirim,ES
11515,0dbb188dd63b9205f0f61bdf16619f4a,07250,Guarulhos,SP
11516,7d76cd344587475194155e6f1479b00a,36790,Mirai,MG
11517,81a251ec447a41665547d8928816b4c3,39100,Diamantina,MG
11518,fc3e2bb348a71f88f2fb3ee30a3b5750,39803,Teofilo Otoni,MG
11519,12f0a2db64cb3b8ffbe0a340acb99050,06813,Embu Das Artes,SP
11520,2096d566a987d9073e4944ec8dd7f2b3,36900,Manhuacu,MG
11521,a9f2b77340d17022d89356ef597b2f3a,35790,Curvelo,MG
11522,f693a616b17d72422b9cdfdeba90252f,21840,Rio De Janeiro,RJ
11523,3b0841e521dffa992a8ef9e4e00b2c9e,95590,Tramandai,RS
11524,9c28140f25d740d75f46e9097da4970c,72308,Brasilia,DF
11525,bb02ba4101d75efec2d27efad9bfe279,04543,Sao Paulo,SP
11526,e3b91047e6ca3f5e8b656750fa3d61b2,35519,Nova Serrana,MG
11527,6b4e082b14e562a79465f516bd129f3b,41825,Salvador,BA
11528,b8ad176ac832668fad192c928fe5a40f,57043,Maceio,AL
11529,e399faa66b9c2ca682f2d6272eb04364,17504,Marilia,SP
11530,ac9e6e9eb60ce06ba93a4c311618f7f5,88802,Criciuma,SC
11531,eb01d4ef6bd5691607289b7f83bbfd7e,87703,Paranavai,PR
11532,fb866358cc889170eb31f05f257e16e4,71070,Brasilia,DF
11533,a2aebe68f52ca3379e422f65383ea153,01309,Sao Paulo,SP
11534,96005b4abb11afe06d571867a50c9816,72215,Brasilia,DF
11535,a0c5cbf7dae5ccd736f5c2576bccf564,30431,Belo Horizonte,MG
11536,c594f7c8db922470d3aeffb1c1819571,23555,Rio De Janeiro,RJ
11537,8a4e02df6c9e3dd7e603d1a1face907e,55305,Terezinha,PE
11538,8afa5a415d65a08e3a68b1d7f9ddd8a5,41810,Salvador,BA
11539,5b568ab7c02d7f4a30b1441d020feac3,06414,Barueri,SP
11540,7f9a771719afa6802825b9f0793d980f,75131,Anapolis,GO
11541,80fd5c24c23e4e64a13561bbd1b62ea5,20040,Rio De Janeiro,RJ
11542,0ac3e5d8a4a25d55e97ec2e592dd4b0b,20261,Rio De Janeiro,RJ
11543,b999716961df05075a380f01c338cd83,13145,Paulinia,SP
11544,55fefed6ba1e216d5dc35ea5ea0bbf5f,30140,Belo Horizonte,MG
11545,29f0a8c1652a2f41c810820767c688da,01524,Sao Paulo,SP
11546,5ee16d73330e44ab4611eca44fba31e2,27286,Volta Redonda,RJ
11547,553c9508cf896661953526c7a0d46e66,09854,Sao Bernardo Do Campo,SP
11548,18dff7c2afb1ce5fb0bcbad957ef233d,13173,Sumare,SP
11549,ff886777efd58cd30781969d96dfe558,13426,Piracicaba,SP
11550,b71d37b2430a0b3e0bb74cb6e7d52c3c,38400,Uberlandia,MG
11551,289b34096f3531130889189eb2f4a372,09725,Sao Bernardo Do Campo,SP
11552,989908db06fd4a53e3177795a0a402d9,24422,Sao Goncalo,RJ
11553,0ee0bf22ca4ebbb591a314b4689c8a36,09061,Santo Andre,SP
11554,7f3bcd2349e4a230e5e55ce40a0a9027,04143,Sao Paulo,SP
11555,5b222737a3a5874ff3162df1ee6ae5c2,31844,Belo Horizonte,MG
11556,b7387411e1331720315e1f4aaec75703,74125,Goiania,GO
11557,71f089d61cea57c60865409a6adefec0,90870,Porto Alegre,RS
11558,f3fa4e33353f1e3a7f0012cedfaf5cb6,83260,Matinhos,PR
11559,470833ddce599dfe8c3ba00afdf5c81c,22290,Rio De Janeiro,RJ
11560,898f1c592071ac298eba3751bb0100ca,72504,Brasilia,DF
11561,6bb27f3a855cdd5add35978c61c8fb1b,49500,Itabaiana,SE
11562,b8a0ae0eb9ed76529f4d262fe3bc3310,90035,Porto Alegre,RS
11563,18ad705482141f60ad05945506ef2b9e,38400,Uberlandia,MG
11564,9020b6ec57368057e07cb365b54b9c90,09750,Sao Bernardo Do Campo,SP
11565,4911d24fe89fc2e4d9dc47a39ecc3a6e,05054,Sao Paulo,SP
11566,a55d0e0d5e8af985ecc5e32d9bd5392d,41760,Salvador,BA
11567,14c797619e18e0f0e8bdf933bac27690,75901,Rio Verde,GO
11568,c9dc6fff8500f3735822d5356bcb0e1b,04109,Sao Paulo,SP
11569,0f710c2b9e05df56428ec2b15027db12,70384,Brasilia,DF
11570,65897a02756a5919541baf6e683f7282,22231,Rio De Janeiro,RJ
11571,c2c28bc5d6302d53fa45f5e2c69aac3f,01526,Sao Paulo,SP
11572,f99c513d949e50b5bba00ab208adb793,48700,Serrinha,BA
11573,0e75ea874d514eed9be0dcbc2d02debe,01401,Sao Paulo,SP
11574,bf623f05377fb0a53548f51e46ec101b,32072,Contagem,MG
11575,56afb305107dc22aacbdc241e29c6791,88015,Florianopolis,SC
11576,7093250e1741ebbed41f0cc552025fd6,13056,Campinas,SP
11577,9f8e23f657ad77d3dc2139be3941a58c,31035,Belo Horizonte,MG
11578,b7972dea0691475465acaef017a83fce,13211,Jundiai,SP
11579,676155cb45bb9bbf30b28fe11ca375bb,04547,Sao Paulo,SP
11580,835290f13da9e4cef839def4f4fdfb20,02450,Sao Paulo,SP
11581,204418cfa7ba634d96bcc057786b4307,74230,Goiania,GO
11582,d8914eebd69c4ce23f8c5aeb48cc2993,76700,Mozarlandia,GO
11583,0176ec1982f9f3aa628de3a506191769,20241,Rio De Janeiro,RJ
11584,1f052326d77ddba70bf6747a402e683a,96820,Santa Cruz Do Sul,RS
11585,8f1b2512b7fa877db77f4bb3fcbc5c1d,09853,Sao Bernardo Do Campo,SP
11586,90fbd970f995af4a5657912fe4280b44,36061,Juiz De Fora,MG
11587,b1f3cd39358d18f19a2893ad3c3bcf1f,36506,Uba,MG
11588,84bbde28c3ea5a89111357183bd40edc,05872,Sao Paulo,SP
11589,866d24c7e22324caf53cc6b90d5789ef,18300,Capao Bonito,SP
11590,47d57a33b121cc0148e40255e14aa146,02136,Sao Paulo,SP
11591,55c78bc29570e04ee3d2022cab98231b,02241,Sao Paulo,SP
11592,25b18c96dd859f9163ddfaf961cbb476,25936,Mage,RJ
11593,1fd2567f42ea6e7de4f9772c09f1637f,02242,Sao Paulo,SP
11594,7f21001fb8e182928c5d52bb6e9fd3c7,06823,Embu Das Artes,SP
11595,50bc80da888f4490074adaf6d63702b5,35790,Curvelo,MG
11596,97cef017d1cee0f245e0659fe8694f90,09185,Santo Andre,SP
11597,51f11cd231668386157c2a09980fa895,01228,Sao Paulo,SP
11598,25f8960ef2061a5701797030a882bfc0,88103,Sao Jose,SC
11599,9d3550c3aadd1b8a6796fb8d3c42840b,24020,Niteroi,RJ
11600,376085f5d0619f4cc1ea6cc1eb6663d6,93410,Novo Hamburgo,RS
11601,a611f7383e36129c6c7126899126d0a5,32600,Betim,MG
11602,0977e0b93fd518fc88b277900af29e65,14820,Americo Brasiliense,SP
11603,1ffa9acae709a2dce1c4d30547f47899,65304,Santa Ines,MA
11604,0e0d18a70d896c2a08f19fd48891dc48,26115,Belford Roxo,RJ
11605,b146418b266bce98daea96c80d24b0c8,03185,Sao Paulo,SP
11606,6241793979a6c6169cce48dd999f3688,85813,Cascavel,PR
11607,96b6dcf9901ef5464f3d6bc5aa701528,74690,Goiania,GO
11608,045e763e2096b07525b1908bb365a0c6,78099,Cuiaba,MT
11609,acf6a22037e1d79fb496b269a5490e8e,28470,Santo Antonio De Padua,RJ
11610,33c079892847267e01751ae4c018aeda,77695,Goianorte,TO
11611,839a0aca2e489a773724ca101f3f5c70,75135,Anapolis,GO
11612,70a6c2f433d5e8ea6e042c06e0589a5c,82900,Curitiba,PR
11613,a494436a326035256c3f7fde2825f011,55700,Limoeiro,PE
11614,0c7a95280b3f80eadd81c829e093dbec,65066,Sao Luis,MA
11615,24b85efab2e4f813b6848980e003f286,07713,Caieiras,SP
11616,125fa3d4cb9eb0e0fcfa62eeef9eecec,85601,Francisco Beltrao,PR
11617,ab48b355cc77d8be6dfc61af3f902937,17580,Pompeia,SP
11618,4ef856387129b1a15b95c15e91768007,13060,Campinas,SP
11619,e6aa70ff0bfc37d68295ff0778e5559b,20030,Rio De Janeiro,RJ
11620,91bf684a5ca3e82ecc3519637197bfc8,11075,Santos,SP
11621,be5c0855b03da1ef3585c3c0b29cd389,01420,Sao Paulo,SP
11622,a0000ce2fe61df5f6fbf6d47eecef0b4,91720,Porto Alegre,RS
11623,86e6655319952985e01892337ab48767,11075,Santos,SP
11624,a0227ec32ff282dc027d2afd5982ba5a,35500,Divinopolis,MG
11625,8216473ac5a7037095ef12242bc77b99,31655,Belo Horizonte,MG
11626,093ce66d767ff676396051dda46332f0,02531,Sao Paulo,SP
11627,6952fcb78cb94f18e8bed5f290578f9a,16071,Aracatuba,SP
11628,626478b0f57ed4bdf6f462568f16d5d5,68742,Castanhal,PA
11629,851fe64644348018b08d59e8d0002abb,04960,Sao Paulo,SP
11630,9fedb83ecf4fd35c0ce7e83d25035e10,04718,Sao Paulo,SP
11631,21cad034f035196d4c21074d41f5d701,04738,Sao Paulo,SP
11632,1173ec1c9a13bf9c879db707701d6f51,89205,Joinville,SC
11633,d771b705911918467f532b7d54d7722c,08430,Sao Paulo,SP
11634,5dce98bda89783dccab4fa1ed6ffc28f,48280,Mata De Sao Joao,BA
11635,379398543850d0f1ad33cf2ebfd3f81b,23587,Rio De Janeiro,RJ
11636,0a843597f711e82638c06f81db65eec5,11075,Santos,SP
11637,44c5f85df3f278cf885d8e9f3fbdc4e3,04089,Sao Paulo,SP
11638,c54541b6572fbb34622dad2c048ecac0,53240,Olinda,PE
11639,e0f08c39c7055541a02687bc565b3f94,08050,Sao Paulo,SP
11640,53c996d70be78077dd4c97f771d9f32f,12501,Guaratingueta,SP
11641,ed189d4d749b9877a2aa93d9d32f339b,65400,Codo,MA
11642,48e84ffd5f006fd62665caa8162d1e5e,33903,Ribeirao Das Neves,MG
11643,0a8d4b54a653f631d926a12b65dd9f39,28030,Campos Dos Goytacazes,RJ
11644,591ad62408a85c556cfbaf0ea6dc9f76,08310,Sao Paulo,SP
11645,45856349acbad3f1df3fc464e53586eb,28893,Rio Das Ostras,RJ
11646,f9e600782b270dbc008106255da508dc,13213,Jundiai,SP
11647,e660c434379aab7e2cadcfb1b66aec8e,05782,Sao Paulo,SP
11648,eec74815d488bfc5f2c9b9a2d919ea4a,15810,Catanduva,SP
11649,1110c7f9e378adb3131442a4b231c7bc,86026,Londrina,PR
11650,4498cfb1d873a0d5a66735f01cbe8246,03876,Sao Paulo,SP
11651,8574a86a2fa79fa51ed1c5eb8b8bef2f,39401,Montes Claros,MG
11652,0de7cc8d3218ed73d9621192453a418a,03542,Sao Paulo,SP
11653,7e7ecd9570ad62705609c57647bcd47c,04304,Sao Paulo,SP
11654,df8e606f235ed6eab5df099fefc1e4c5,06080,Osasco,SP
11655,659816a84c2b5af41f7411a9a69e383c,04602,Sao Paulo,SP
11656,80255b4d66957ab58626ef18f9c5f16e,01231,Sao Paulo,SP
11657,6ae04146425872237ab6bc04410d90a2,86350,Santa Mariana,PR
11658,7c4ec56ccef2942f428df26d64f4e93d,19807,Assis,SP
11659,bac566e412831d4ae66fd4fdf6843014,58073,Joao Pessoa,PB
11660,8aa15d61d87b5ad51604a9292a95ac7a,88750,Braco Do Norte,SC
11661,0258af3a8301a7331edc8ba02da35b7c,60811,Fortaleza,CE
11662,ef7b5936f5557d3a908845d80e43467c,21021,Rio De Janeiro,RJ
11663,0b1353eb976bcec7ee3c4a354954e055,05847,Sao Paulo,SP
11664,c052a81ffc514ccc770f2d0247fd2e37,13295,Itupeva,SP
11665,7b1c34e979e189e971f1b2a9a6925d0d,43850,Sao Sebastiao Do Passe,BA
11666,264cac8f9174a00df2cbee938706ec30,06020,Osasco,SP
11667,74fd1de60f458a07ceaded11a698fbc3,03258,Sao Paulo,SP
11668,eb66d90e555ade7ac77a92866df92116,13186,Hortolandia,SP
11669,3fcc800884c4d07dd9b2bef74aa1a767,21610,Rio De Janeiro,RJ
11670,11185d8d8221dfe29861c0c27dfab584,28470,Santo Antonio De Padua,RJ
11671,87cc319565647dae82dbfa9e8261f95e,13232,Campo Limpo Paulista,SP
11672,3a3967691d56a8d93256a5eb0c541e19,29158,Cariacica,ES
11673,e17feb0f580f7f763ccb5684dd52cb1e,13214,Jundiai,SP
11674,b3ade267c69f240d19dfa6a302d0803a,36406,Conselheiro Lafaiete,MG
11675,48f1810d593e6076b270d702d62daa4c,18200,Itapetininga,SP
11676,5709985b6b8934c5e58d49d8b54ddaca,06170,Osasco,SP
11677,5ba0313d8deae58f670a73b0f8b21b5e,04937,Sao Paulo,SP
11678,74ce9641693a46dd268a245ba61c9864,30510,Belo Horizonte,MG
11679,7132ea39e431e581e7f0fd9f0ef2d54a,60040,Fortaleza,CE
11680,543326071ff0a33f9afae64b8b085390,02721,Sao Paulo,SP
11681,62c10a2e490b6fff0d3b216c365f6da4,06296,Osasco,SP
11682,83cc2c8ce60cb5aa51122ccb4bee73eb,07272,Guarulhos,SP
11683,3d58bf9be1514f3002aeefccf9746d26,13050,Campinas,SP
11684,51d72e4cc455add1330f24c87eb6553d,26255,Nova Iguacu,RJ
11685,920f397f9443bbf5775f7e99a2245890,02322,Sao Paulo,SP
11686,1c587d7f2e6a80b508b880020d1ad07d,29930,Sao Mateus,ES
11687,46eef7e3903336fb61954299b91b371a,72800,Luziania,GO
11688,a3d1f8a6e8d708098fe416a1d62789e8,13504,Rio Claro,SP
11689,d635bacbdfc8027ef348079e8d2a9ddc,35164,Ipatinga,MG
11690,c220ab170a166e41e97034894f1ff1e0,01141,Sao Paulo,SP
11691,d9591dd084b9ee3bb45ef4b8de970dc1,12243,Sao Jose Dos Campos,SP
11692,7b70735604ad64fa82a7dd141ccfc50c,14706,Bebedouro,SP
11693,c92b21c93e0e1b1a5cd4de124784d8c2,12912,Braganca Paulista,SP
11694,2065f40097e32c0d6379d392f5fba96f,90460,Porto Alegre,RS
11695,77378e668a3ff1ff6ad738902365eedb,72602,Brasilia,DF
11696,752b19f57cd013e2bf4e3c62da5a29e5,28605,Nova Friburgo,RJ
11697,87625e615967355b18866bfd41894377,33400,Lagoa Santa,MG
11698,71230fe4a71ab6a004067dfe6adaf743,58570,Sao Jose Dos Cordeiros,PB
11699,7a0512170b6b35f50a4a604cba1f5ed0,54140,Jaboatao Dos Guararapes,PE
11700,8f8b7a582620f3717c11fde831e8860d,83900,Sao Mateus Do Sul,PR
11701,f4ebbed99d7c749c44024de349f73c9a,21615,Rio De Janeiro,RJ
11702,da00d27b82df73ac88a4db1de1d412e6,31520,Belo Horizonte,MG
11703,bef299a2a64318827d1d0fc04512b405,29175,Serra,ES
11704,677dbf5ff3bed8560f9156c76f8d0a88,75533,Itumbiara,GO
11705,b37c31e2ae4a6cec098a2e0f5ffa71ad,05616,Sao Paulo,SP
11706,c3bb3dcd5ab97143e278f40cb0eb15f8,13995,Santo Antonio Do Jardim,SP
11707,a98f8beee9d9dd8974996ce5f5f40635,04205,Sao Paulo,SP
11708,eb1926683b7e7d8b5634bdb8c1e37d27,09820,Sao Bernardo Do Campo,SP
11709,6f8d2b555e7c26023c890ea54c862955,01240,Sao Paulo,SP
11710,ccce3ac024e004b2607899abecc0d9fd,08772,Mogi Das Cruzes,SP
11711,64d32a4d85566bcbe3cf6feb51635e13,90250,Porto Alegre,RS
11712,f8873f4252a598c7e5cbf3206ebf6405,05882,Sao Paulo,SP
11713,b3e16dcf5e6a9a7a917838b9c8d6551e,35530,Claudio,MG
11714,3f1e96120f5415b83f1e64df55d20608,88132,Palhoca,SC
