SK_CUSTOMER,ID_CUSTOMER,COD_ZIP,DES_CITY,COD_STATE
58625,fbfc35006c2052d44859b474c4366605,09750,Sao Bernardo Do Campo,SP
58626,19797c1b94a09f78336624ef4093e252,24901,Marica,RJ
58627,b1a6b0dfac9abaf320097ee028cc7830,55155,Belo Jardim,PE
58628,263dc86c0d51564f1b3776b787ec8779,91225,Porto Alegre,RS
58629,0d03a578cc1b3e2eb801d7a01ed817f8,84264,Telemaco Borba,PR
58630,7a31a88e9adffee30ba900e25f51eb77,25870,Comendador Levy Gasparian,RJ
58631,693d065dd4a1d11c5732f3c64c495a0c,89687,Passos Maia,SC
58632,a44b5afa2f79b679e5553363b1b0d8e9,27933,Macae,RJ
58633,77181a5f59fbffb14d445117ff040359,31950,Belo Horizonte,MG
58634,21158ecbcab099b4dfa5f3d5a1940e37,13146,Paulinia,SP
58635,5415819ad5ed256b3851eabbbbfe25aa,25911,Mage,RJ
58636,fe8723742b63fb03ad74d5aa9736c75e,89815,Chapeco,SC
58637,de0c8d1a8c0334c970833a27d1d960cb,05864,Sao Paulo,SP
58638,bc8b9e820a6ac8f83ced0f3d5501614a,12211,Sao Jose Dos Campos,SP
58639,fa22e15957d9ea748f5f9d2ebf82d792,31840,Belo Horizonte,MG
58640,2203e5ecb8282366f610bf97152820a5,13080,Campinas,SP
58641,224abfd20ba42fe6b394ba1e5a67b645,92110,Canoas,RS
58642,abc709e0756f508111c68314b00cec25,88802,Criciuma,SC
58643,fba07e232b15cccc3eacff2e597905e9,09531,Sao Caetano Do Sul,SP
58644,0223eb5be9da5ae975225c094452c472,22631,Rio De Janeiro,RJ
58645,7731c9600c691225b96857140b1f59a5,18560,Ipero,SP
58646,82a6cf90eef165080973fec6d6dc8910,13733,Mococa,SP
58647,30a0b2c2da053fc6e7cfd13eeef55f7a,30380,Belo Horizonte,MG
58648,6d44f5e3a4196e1fd1cdee36fbc3c4e4,72260,Brasilia,DF
58649,5745218a667013d784c68fdc707cdd16,77600,Paraiso Do Tocantins,TO
58650,cf82871e0b3d4abcbf2b66f5d788de10,47810,Barreiras,BA
58651,3c4080981138bdcb28c729effeb9b682,32071,Contagem,MG
58652,ec68da87f13c22e1f89f2f9ce34a3164,24416,Sao Goncalo,RJ
58653,97872d3908c8b7aa23b2dfde235ec569,13175,Sumare,SP
58654,bca17e0f976a6c87de2d2d7d1070bf4d,16210,Bilac,SP
58655,cee11660eb771d4df1804dbfe426dbfe,49048,Aracaju,SE
58656,59e42a0f4ed79508f022aca1f2f87e25,05202,Sao Paulo,SP
58657,324a03d3463a4457378b8811ff8077b4,12946,Atibaia,SP
58658,cebf6694b094a58295c0092c72aaa2b7,04469,Sao Paulo,SP
58659,39256804b05cde32ac8f5ed003645f6b,02611,Sao Paulo,SP
58660,504c02c15eb920cfb1752ca9da131257,09682,Sao Bernardo Do Campo,SP
58661,a0c4b356a906e7401fabe51d2727bc35,28620,Nova Friburgo,RJ
58662,3e6851d683a6d2eb0bd91fb797ac8c4e,89253,Jaragua Do Sul,SC
58663,dc3c81bd4e0ace3f4b67883f85af1eb4,38190,Sacramento,MG
58664,7fda42693a1eba46d81cdd45568968a7,36087,Juiz De Fora,MG
58665,5744920f3a64d20c68264c46e5222276,28990,Saquarema,RJ
58666,2900b73aa9a7d4ea2f6167f58b89fc58,11431,Guaruja,SP
58667,668e2c11ab1df90de33d1cace27c1840,30575,Belo Horizonte,MG
58668,a2f887a154a4978b280e0430deed9d05,98570,Campo Novo,RS
58669,b46c68c30126edf5c5dbb7c2961f8491,25046,Duque De Caxias,RJ
58670,0ce4bb6bb3b70f45dad963f27fa6ce5c,06414,Barueri,SP
58671,4a573b5f77f9998fdf1a72266bfe1608,13070,Campinas,SP
58672,80592dbf71be01f4059123025479d07d,38045,Uberaba,MG
58673,1c9034e9da3fa931049cd8f4eb1e1065,87705,Paranavai,PR
58674,48728549343164b0cee90ac68d3000a8,13825,Holambra,SP
58675,66d8f30fb4390d0b8d3e0b639bd367a9,65393,Buriticupu,MA
58676,0900a5f39daf5f37e39f42894f36a85d,98801,Santo Angelo,RS
58677,c9a85d631448cbcb9158f6aef1d2d853,12309,Jacarei,SP
58678,0898d2aa1ac4cac189ca12c0104cbec3,29902,Linhares,ES
58679,71bd8523dd55e7b5228f2564fbcbc5ea,06286,Osasco,SP
58680,9c23ff0ddab50d55110a5d15770ed874,88390,Barra Velha,SC
58681,e0760d6de182bf294c6a3896fab8d14e,64390,Demerval Lobao,PI
58682,c2d9dfaf21c7f698da9c54316a12d12a,78120,Varzea Grande,MT
58683,40e16d92bed51ffa013c3a7d1bb1e328,38401,Uberlandia,MG
58684,59ef7c50fcc758b78b09072d7ca5eefc,29980,Pinheiros,ES
58685,cdfc52019bb0d9ad47cddf2ed52ed2f8,47520,Ibotirama,BA
58686,540a2be873e8d6d01db05d4e9e472aeb,03729,Sao Paulo,SP
58687,84277fad7c65394532e950000400cb73,13180,Sumare,SP
58688,345a7e8d401d55e35830d078e5710a63,02470,Sao Paulo,SP
58689,45a918e53c2777929c7e00a148e6f4ab,60341,Fortaleza,CE
58690,38ba20d8a900559297b3ff7a81aa750d,24230,Niteroi,RJ
58691,c4db8eb6adbd7eec0e1c0028d7d1438a,29055,Vitoria,ES
58692,a44bb60365aab78ba7e9832e5db51cca,06851,Itapecerica Da Serra,SP
58693,f9a1cfb9770e74032505de388fee7dbb,88220,Itapema,SC
58694,f18c5dbd896aab713430c0560ecca449,18200,Itapetininga,SP
58695,9232215e0cd2e157268266f474ca3f11,15350,Auriflama,SP
58696,709116483105e4198b439016da66d4d0,81315,Curitiba,PR
58697,c7ef249622117e641738a76505595318,68901,Macapa,AP
58698,30b032233e6a389d5a1eba4e2ed9a7eb,24240,Niteroi,RJ
58699,b5d99b818c44b7029424de7ce9798440,90010,Porto Alegre,RS
58700,a8a87a1caf071104b54b5b4007cebf95,07832,Franco Da Rocha,SP
58701,5c65d66acc26df4936841c554206b882,22430,Rio De Janeiro,RJ
58702,514c535f8d8f3c3b5bd2a8b07753d352,08150,Sao Paulo,SP
58703,0b27c03a0e52a22dac95ab11d810cbd8,58135,Esperanca,PB
58704,c451ff9c3b895a15ba9ba56e6bc45610,23545,Rio De Janeiro,RJ
58705,4e4b7062646c9c310b75f7786bc8643e,89900,Sao Miguel Do Oeste,SC
58706,410c833d05f34a5cc222c9b62fdc13dc,11740,Itanhaem,SP
58707,2612be9fa1c54d759c1f40d7927d9bfb,11454,Guaruja,SP
58708,a682769c4bc10fc6ef2101337a6c83c9,04045,Sao Paulo,SP
58709,591a5073a1a1ba93697460e7b802558a,09041,Santo Andre,SP
58710,0d052cd94da173d03fd97ef2de6b6223,37901,Passos,MG
58711,4a1d04ab251480dcdcb41df0c5e41e92,08552,Poa,SP
58712,99801ed471ab83e025d2724854df91a1,38400,Uberlandia,MG
58713,bbe15d08a1a1f8283a2278dfcbe85148,97050,Santa Maria,RS
58714,416a7d94443b80fbac2522a6d04237ce,37680,Goncalves,MG
58715,24d1673dcb9ad3352b01a11f197334ab,65075,Sao Luis,MA
58716,27098d24681449215d65e7d661d10723,16880,Valparaiso,SP
58717,771177e66a083545a681bd14f8ec0200,13506,Rio Claro,SP
58718,dc9e4413d260758a6e889a0f87aefa7d,13710,Tambau,SP
58719,8701c8ae9481d3f02596c8a013973207,12328,Jacarei,SP
58720,869b351c228dfe4cd16d6b7695339578,37460,Passa Quatro,MG
58721,9a102cb1eaf62472fc2e11f5451e5c47,03630,Sao Paulo,SP
58722,1d631e96c1ff08ac485fa60f5e040d9b,13480,Limeira,SP
58723,98921ed88136ffc55bfdcf6888dc552f,22231,Rio De Janeiro,RJ
58724,4c3d19f67387b497e305c4804fd59a04,59075,Natal,RN
58725,c91fef07272ec4a56e1250dd6f5f6fdf,59626,Mossoro,RN
58726,53f9e8b5951b3192ee519409479d4d6d,13500,Rio Claro,SP
58727,6ea7da4ec82f5312d79d3b27608478bc,76340,Carmo Do Rio Verde,GO
58728,141c8e20ac10fa468d06131dbe1e37eb,49040,Aracaju,SE
58729,4d6fbcefdd7b6cdb4e2b7d45176fa670,31070,Belo Horizonte,MG
58730,ddd0de1356a66c120ee1fa0c8ed7522b,71635,Brasilia,DF
58731,0c40a723722c34bc40d254a110efb3cf,25963,Teresopolis,RJ
58732,0c9a4971a6b2319c83049f113fb2eb48,29200,Guarapari,ES
58733,c552b308fd0baf657702d0eba4ee3b65,15053,Sao Jose Do Rio Preto,SP
58734,8f121fde1f03b4865ac871202143016b,21911,Rio De Janeiro,RJ
58735,ffff42319e9b2d713724ae527742af25,06754,Taboao Da Serra,SP
58736,27f7d35941527e3ab4db13c6fe2a5e77,25965,Teresopolis,RJ
58737,398feac9dc3771f978377f0bfeedd600,14020,Ribeirao Preto,SP
58738,3576d9f3793f6dbfd0d915eb446d31c5,38408,Uberlandia,MG
58739,d618be7012b16037155ed0671bac9812,36325,Tiradentes,MG
58740,1a60a8db259932e22cdc14ac1cc25df0,91787,Porto Alegre,RS
58741,d934b723f17c45f76011cf67420bc373,46980,Iraquara,BA
58742,f89efd7759fe87042b0c51914b702dec,17050,Bauru,SP
58743,3b37fb626fdf46cd99d37ec62afa88ff,25966,Teresopolis,RJ
58744,2ef0049219fc82f93b6745d96514752f,09715,Sao Bernardo Do Campo,SP
58745,e5312adbc717038bdeda3e2d57b34b05,01323,Sao Paulo,SP
58746,ee356dc1282ff78b19141fc057037a08,28500,Cantagalo,RJ
58747,c9c550b5ce68ef3d34833fe0641894d8,04945,Sao Paulo,SP
58748,64a002fb777f7726efb2dfdcdf3a9d1a,06716,Cotia,SP
58749,e38e5708b32bb082b4d7577236505a87,29345,Marataizes,ES
58750,7af9d19891847b24d1003c709349774f,12490,Sao Bento Do Sapucai,SP
58751,aa5dfb0872b3828aa250acb54d387266,04777,Sao Paulo,SP
58752,d7e954c737a834360364a4ed13446250,07132,Guarulhos,SP
58753,957107d840ebeccf895990113ae28779,95058,Caxias Do Sul,RS
58754,0fce8fa7269758a9711ebafed7c8bf65,12227,Sao Jose Dos Campos,SP
58755,199e8647aea028002d817f8aee8b0570,38402,Uberlandia,MG
58756,5958c76e4a6814f01a6d34c9a2c392d0,12237,Sao Jose Dos Campos,SP
58757,c6e12a66b9241b3d544ec4d4854b5472,79824,Dourados,MS
58758,47dcfad9a855e71a4780ea5b464e82c9,70862,Brasilia,DF
58759,d3488e0fe542621a715eb2b6a4f203ba,20521,Rio De Janeiro,RJ
58760,1e5b699b9ff60486d8d641a538974d75,20560,Rio De Janeiro,RJ
58761,bf769edf40aab3125f27a234248b5da4,71900,Brasilia,DF
58762,dfd9186730d5ae892dc2348afb9a2fdd,13860,Aguai,SP
58763,d0580aed7f303a707d93b00b84c591a7,07151,Guarulhos,SP
58764,8b2ad21c897519e83fae6357076e7720,06417,Barueri,SP
58765,27f177e980768599b6824ed895ad0a24,39402,Montes Claros,MG
58766,950dd2650d1748f4b42edb506811323e,01209,Sao Paulo,SP
58767,e5fc30927b884e68ac195810ca12597a,95150,Nova Petropolis,RS
58768,1c901dd8f6bccda64fe8582fe3dd18a8,13140,Paulinia,SP
58769,499da3e498c2933ce31488deb6ed7810,36660,Alem Paraiba,MG
58770,2754481372b222e0d551bbbdf15e0036,57010,Maceio,AL
58771,989aea921d9f98b5c84312b62e061b66,18030,Sorocaba,SP
58772,48a8e08cbe87ac7b90b76ff80d3df46b,29500,Alegre,ES
58773,427193866d6c04a3fb307afdc2731b6e,88050,Florianopolis,SC
58774,32a2e01de91e849b9869ea5f59fdbd29,18570,Conchas,SP
58775,edbdebdfd7bb25917c54cc105e4686a9,89560,Videira,SC
58776,161adf57eacecee9b4bcdad3886f8225,13806,Mogi Mirim,SP
58777,f7e1f55ef16940d7ef3f68cbe9884de1,90460,Porto Alegre,RS
58778,8b8e02be8fef10b7c6e2d210dbcfba7c,06806,Embu,SP
58779,a58272d18f96f43db0bdc49b07dab532,05348,Sao Paulo,SP
58780,eaa1199813fb98ec26ed72f774b27b55,24230,Niteroi,RJ
58781,be7fd77bf39879f67d00f9f8c433b46d,35500,Divinopolis,MG
58782,edf0da35d967d6dd4846962987b7fa00,70351,Brasilia,DF
58783,f29933fff30fd131172ff842eaee564a,99840,Sananduva,RS
58784,75295919398404a05b83a05a22506b41,06726,Cotia,SP
58785,6c07c8c0969167614207678f7235bdf1,05382,Sao Paulo,SP
58786,00050bf6e01e69d5c0fd612f1bcfb69c,98700,Ijui,RS
58787,fff168ca1f8a1d2e8e2108b231a68a8c,03167,Sao Paulo,SP
58788,0e681bde5fba98aac2a57c904d4401c9,88804,Criciuma,SC
58789,2f07e48012def52891a4e56dfca6b9ff,05427,Sao Paulo,SP
58790,5d08033bbe18873d442b007496ec9774,20561,Rio De Janeiro,RJ
58791,0975cbdd343ee157b43e6104eb9fdadc,64224,Ilha Grande,PI
58792,723e28e304cf76bc60103207522eac46,79825,Dourados,MS
58793,21f6903534863701705759b243730c58,29147,Cariacica,ES
58794,d614da50a33861589e1baa3ff6ffe610,05791,Sao Paulo,SP
58795,d156adf822c2f7cf64cf09297bcbd0dc,24220,Niteroi,RJ
58796,8a7211caed65d95327c162a2b3504e95,31720,Belo Horizonte,MG
58797,59923dfd7914ff594e6e16878bc19d74,63260,Brejo Santo,CE
58798,c1f4934a2867529428088c9305287625,95860,Taquari,RS
58799,69822f1b6b2d1aad79fcf16946e6075f,12445,Pindamonhangaba,SP
58800,8e5cf16a327fd2551d1a7ce0a5bd9f30,30330,Belo Horizonte,MG
58801,f36d397e361b66b7220f849320541fd8,13272,Valinhos,SP
58802,e4756f623e8c167acef360bc3e22f060,15045,Sao Jose Do Rio Preto,SP
58803,b9c20ab23c96e9531dfd3e7020def950,02313,Sao Paulo,SP
58804,3a45f3f780757403d36bd1be321177cd,09861,Sao Bernardo Do Campo,SP
58805,cd40968134f4910e8a0b772a0012154d,23030,Rio De Janeiro,RJ
58806,0253cea0ff18bf585307f88ea4fbd5ab,15720,Palmeira D'oeste,SP
58807,58cd637ffe1e0112425f0b869014919f,08150,Sao Paulo,SP
58808,9cf6af179685dff1f509e350ef36fc9e,88904,Ararangua,SC
58809,d77356fcf88bf30395d31a7eb4cc1928,02244,Sao Paulo,SP
58810,85204a33560ea671ee5df3dc91c8361b,45654,Ilheus,BA
58811,8bac337f299a513e8c90b9fe96b12dd1,04563,Sao Paulo,SP
58812,6d1c28c90a63f277029f47c7db8eddd3,74255,Goiania,GO
58813,8696813c751f4e6bf28e6330e4b00104,41100,Salvador,BA
58814,008d7d751e72ae684c0d31bc988b36fb,64078,Teresina,PI
58815,022422df869df5d9e924456635d9b091,11015,Santos,SP
58816,e7b450488b37ccb78581bc78df2bd066,13480,Limeira,SP
58817,cf5d2bf978920481642239c79555b3db,37136,Alfenas,MG
58818,ced97a9646c3faa02d66ac532db985cb,05007,Sao Paulo,SP
58819,f1b50ffada8a14977978bac3330283e0,44090,Feira De Santana,BA
58820,7d9d6c4d34962c84f0d06f33b5db1514,03209,Sao Paulo,SP
58821,bceee60ed28986b6a4a5be0e2a7b3625,13806,Mogi Mirim,SP
58822,c176ef68bc3812b4665d939ef7b10d92,24230,Niteroi,RJ
58823,eed088d4b99839a66f46721d55b7f388,14171,Sertaozinho,SP
58824,7bf278be7f3c9dda45b95d5ec2e5f8f1,13802,Mogi Mirim,SP
58825,9d4f394cfc7fbf420201e20f14e87aac,87060,Maringa,PR
58826,04211982f170cac46abffab95d63bc7f,03034,Sao Paulo,SP
58827,e9e1962df1b6d60d3b3046c0116df408,04890,Sao Paulo,SP
58828,879fd38fe4b5b07b823a30f1139bb682,18071,Sorocaba,SP
58829,b103962ee4a8e3cc9179412767a34d4c,24320,Niteroi,RJ
58830,2cf6a6d8a9ee70f8692a9afb7ad22340,82860,Curitiba,PR
58831,ad4a181dcbfd84ad41fbba776d1ea5f1,09112,Santo Andre,SP
58832,cb2c88e5ad4d744983c78052fa7eeb89,05890,Sao Paulo,SP
58833,3a80ca7483f8a0ac22a0e77a05973835,01307,Sao Paulo,SP
58834,5107d2b396b0320acafcfb6135459021,03041,Sao Paulo,SP
58835,e5b4d61850970b92a6f569e238861e53,86086,Londrina,PR
58836,cdf8cdb2942f8f85dbd0449b7e66798b,13085,Campinas,SP
58837,b7335be40f14f35559f7222d4875b114,91720,Porto Alegre,RS
58838,93ffdbb653b475a3d52e726359e91b05,07252,Guarulhos,SP
58839,41cf71109d64452d0b2a886144df4b19,09941,Diadema,SP
58840,7ab187fb18385ade36c907a5220c33a4,16920,Castilho,SP
58841,5b39b48541837b16cfbd5aca0cf71d51,05303,Sao Paulo,SP
58842,a368eb0dbd95482df5fdc748411bc55c,05641,Sao Paulo,SP
58843,3a10423d6e0b168ef5611d79d3639ccd,28680,Cachoeiras De Macacu,RJ
58844,201fcad158325596d2f4d83cbeebbdb6,99200,Guapore,RS
58845,f12a3695295c75b962b9fda0c33fe1fd,05376,Sao Paulo,SP
58846,1a2c6469954e0f56da59bf0ac75007ed,77021,Palmas,TO
58847,74541a9337d058343f559c16d898a69d,96200,Rio Grande,RS
58848,7b07399a09c03f0e2f898eddc04cefb1,05041,Sao Paulo,SP
58849,57e1efa13077a20f5043d6f810814fe6,36570,Vicosa,MG
58850,52d7c0657734687b64282a9b4db2dffb,12940,Atibaia,SP
58851,76bd340b071ad08aa83e7b9c25451128,21311,Rio De Janeiro,RJ
58852,393df32d466d4952412196461ac05d52,12910,Braganca Paulista,SP
58853,262f9e6567891bd8c5bcdfe9aaa67e4b,04537,Sao Paulo,SP
58854,4b17f248581e9d00a8feb3f7bbb6580c,12507,Guaratingueta,SP
58855,e350a18244c16257e0bac342c17e3d1a,05787,Sao Paulo,SP
58856,4c89fdd6c3fa79bd2f7383da05475f81,13070,Campinas,SP
58857,413632dd561a196650dfc76f1157889e,27123,Barra Do Pirai,RJ
58858,3eaa6696002bcff117ae99cadb54e7c3,52070,Recife,PE
58859,f0da5631360e182742acffde390a1c15,90220,Porto Alegre,RS
58860,372369c546ecd90999d87565c5400e82,76803,Porto Velho,RO
58861,9b72c30ea879e3e2b599dfbd4e8f71c2,24220,Niteroi,RJ
58862,051b80197d5cc128176487c0172c3495,60761,Fortaleza,CE
58863,77f8083926fc5c88a718f8a49a6f1f2f,75400,Inhumas,GO
58864,4836b0d5574d1245d1b56c40834402c0,96201,Rio Grande,RS
58865,39ad34e24c3890ee0c10160c95bc817b,28896,Rio Das Ostras,RJ
58866,16c9cbb7083e73d565e74dcd7278d349,14570,Buritizal,SP
58867,626ed1dc1749a70eaa178b25c6d2b1f4,40140,Salvador,BA
58868,a6bfec497813e0d8c0887d20706671c7,18048,Sorocaba,SP
58869,fba329d7c026661be9487ed474865365,71665,Brasilia,DF
58870,d635ba5e62dd2ef082442664a865bb39,04207,Sao Paulo,SP
58871,bf8afe52e827df13a70b6f532d1c9ca4,29301,Cachoeiro De Itapemirim,ES
58872,a053b95d32607c31f7a02ddc583b7e49,12233,Sao Jose Dos Campos,SP
58873,89cbb4528dbfd3ec138d5014dc8ccb0e,02407,Sao Paulo,SP
58874,5d433e3929682615ff8bc5c2481e3f3e,89701,Concordia,SC
58875,a0ccfa64a5bce9ae87d01f5804376915,65268,Cururupu,MA
58876,6f11e8e5ebb943178bcd7bfd32685dd8,03015,Sao Paulo,SP
58877,9b183b26474ad71d43c693f5614d2aa6,13181,Sumare,SP
58878,03f0e10539f9f25c2614e50a42464f36,29285,Piuma,ES
58879,1c90d2c27dabbe23f3e469b3776499be,13309,Itu,SP
58880,54dd42fc9598bd2f29c6860c16fce38b,03530,Sao Paulo,SP
58881,a5797f5d047ee57b896d3eadd781012f,41620,Salvador,BA
58882,df98e095ab670c3abe0a814e160ef507,96020,Pelotas,RS
58883,962f5304e0c4e63d74fb81bbafac050e,73368,Brasilia,DF
58884,9ed553d685e793263f73f6f76c90f43f,37580,Monte Siao,MG
58885,2e8fefe7c64009a35dc6d4a985159bf4,09920,Diadema,SP
58886,53e7e398583fd2dfe791d236920eba9c,07752,Cajamar,SP
58887,40b9c9e927f334145400f110362f260f,04686,Sao Paulo,SP
58888,52406ef85b379a256c661b5edcb78135,87010,Maringa,PR
58889,d43f72374abc7601531c7c806e7af444,14700,Bebedouro,SP
58890,4e9f5e6a684de0e52a322243f0a00b51,17600,Tupa,SP
58891,a95ad7bcbf76f95fcb884dfdfa84ae68,55614,Vitoria De Santo Antao,PE
58892,4b3e7362d1817574e08899f1f72db97e,68552,Redencao,PA
58893,680a424fc0bbea603304b1e6da2a6183,89249,Itapoa,SC
58894,e6d617c1fba954faad8b4a49340aa91b,02464,Sao Paulo,SP
58895,617326532401f6687579cb23065a6ab4,74885,Goiania,GO
58896,9dd67cd8c4589e31802e8e02c24b3b64,12030,Taubate,SP
58897,eccc13ce9951db3da439027211bdb3dc,12237,Sao Jose Dos Campos,SP
58898,6b5584cbcf69fe02b86db187f9a463c3,13843,Mogi-guacu,SP
58899,0630577acd0476a6b31ca9aef210f00e,38071,Uberaba,MG
58900,1d8474c2d38785d7b11cb262d17eeee1,06764,Taboao Da Serra,SP
58901,005460bea0518c7354f01adf10012184,02066,Sao Paulo,SP
58902,9e112f2180e48b28884e9c87f1bd87a7,06663,Itapevi,SP
58903,16356f40e7be1ae2120278046fd3f16d,79490,Sao Gabriel Do Oeste,MS
58904,396327c2beeede33bdfc47d59e31cbcd,77880,Xambioa,TO
58905,3afd74519364069b1d7ef9ddeac50d6b,14400,Franca,SP
58906,f6bb7b61f69f163fa92942a84c9233d6,91420,Porto Alegre,RS
58907,eafcc7bf051b9d56a2b9e428a43b6ce6,07700,Caieiras,SP
58908,040d25956c9d082b572f1482b34630ce,54090,Jaboatao Dos Guararapes,PE
58909,3e66d46ea1ea4b0c41a363bb6d9b7c86,06315,Carapicuiba,SP
58910,4280fa78d7c43abc5e98a8a3b44d9350,04746,Sao Paulo,SP
58911,6087008160873cf7d0e58b1de1f5e048,89203,Joinville,SC
58912,d9d7bb9302c367829891b1b1f9361659,22210,Rio De Janeiro,RJ
58913,c4d135422be0d4333f506acde8af9419,02927,Sao Paulo,SP
58914,ca6f288f99561aedae10f44e948e7e61,30550,Belo Horizonte,MG
58915,450cd10445a24bc0d52c39dca54d1257,24346,Niteroi,RJ
58916,13e0be29519dd29995c22431c806d139,47802,Barreiras,BA
58917,5de02bda3b4477547636e31d0bc5d0f5,13835,Conchal,SP
58918,32498dd8fbe8b752805dba1536f2950b,06162,Osasco,SP
58919,9a46036c450ed2b0352f21075c3c1e45,38051,Uberaba,MG
58920,ce1ac83b3ae7e9720aadf8bb27c293d6,04129,Sao Paulo,SP
58921,784096dabc6f982b88517145eb86020b,87707,Paranavai,PR
58922,428b0360100fc4c328adc7773313cf2b,35400,Ouro Preto,MG
58923,c23d89873e1409800be59042623d71bb,24812,Itaborai,RJ
58924,12ed696c4178efaa9f91a47a654e6093,08676,Suzano,SP
58925,4a042355a0a8443a7025f6826fa90366,70752,Brasilia,DF
58926,c3bb0f6b7cd4686a3cb0a3ed4dcba76b,24344,Niteroi,RJ
58927,a7bfe37a3126d9f69b7388135be12f1e,35530,Claudio,MG
58928,142fa91f4a5dddcf7df5f761f310fd61,04677,Sao Paulo,SP
58929,1e02b284271ae29e4df0ed29851ed4fc,52011,Recife,PE
58930,4e642118496410b93f7ed817c30a421a,62530,Miraima,CE
58931,f3cc45a6cab182fc575c975c9c400449,24240,Niteroi,RJ
58932,d091a6afbe915b09703ec9ae10125434,31930,Belo Horizonte,MG
58933,3f632d0fdd1a8ff580710beca22094d4,22780,Rio De Janeiro,RJ
58934,830c072c1506fb76d4adb3ec52058ea0,03105,Sao Paulo,SP
58935,9b8673c583ab263d6bac39e6bb7247ce,48570,Santa Brigida,BA
58936,10617eb08de4394dd08e19b5ca6e624d,01511,Sao Paulo,SP
58937,3539e2f45889a162500bf7a4afd6f26a,83325,Pinhais,PR
58938,6bee504481a56460103ddf7f6d23ac98,21240,Rio De Janeiro,RJ
58939,c0aa8b308e76dfc4f1c5cda1416abc3c,96015,Pelotas,RS
58940,a7dbd3fd213f08708b18e3b2667e14de,96208,Rio Grande,RS
58941,d6289f136d013245718f865a4f5d9a61,76550,Porangatu,GO
58942,aa4054e518fbf361607e4ebea08684a4,11950,Cajati,SP
58943,3f2453371a3c5ba06c3f468aeecb5c70,89520,Curitibanos,SC
58944,4d6793a25de1f63ca63869c6cd4b7b1f,81270,Curitiba,PR
58945,8210d932dc0ae881df69bc694b290b7c,13059,Campinas,SP
58946,69f97d75cfa0b60b3bc20069674878f2,87301,Campo Mourao,PR
58947,ab8cc597748aa43d9e07953a78c5c303,21940,Rio De Janeiro,RJ
58948,e4f4675cbc4d3be5829c33ab5ebfbbab,37757,Poco Fundo,MG
58949,5547f4c45fa394bf146f873bdbefb07b,13825,Holambra,SP
58950,ff9fb29b08ea8f4564e23dac02a225fa,13455,Santa Barbara D'oeste,SP
58951,f6cedb4b0b06be93d4ab83c19536bcc9,13609,Araras,SP
58952,b398477a817451216f8913ce45a1a2a7,09040,Santo Andre,SP
58953,49cb929dcf7af515d4a1d1ba19387317,03065,Sao Paulo,SP
58954,adac4d8a949f5d6da185e384a4140b18,96083,Pelotas,RS
58955,f27df48fd090051b3bf751412df387fc,13277,Valinhos,SP
58956,cac55ff10981d6526f8745b3b2061ea5,13720,Sao Jose Do Rio Pardo,SP
58957,3260ff8e858a718c0da2fbe6cf28403b,15870,Catigua,SP
58958,e814ceee6c93933d5faab1e4beed3834,13185,Hortolandia,SP
58959,27b939024664f89f9ed6d687e1265de0,24940,Marica,RJ
58960,56b1ac2855cc6d7950b4ffa6a9b41b0d,13322,Salto,SP
58961,f174b5ada6fc3e38a4c51cb9c77e3c4f,37410,Tres Coracoes,MG
58962,d2574045aa80d0981a27256fdc56c772,29057,Vitoria,ES
58963,17b162e0b8cd336b0c7624a8e463076f,90150,Porto Alegre,RS
58964,c86cb0075f281ede452f289f207770de,19010,Presidente Prudente,SP
58965,a44a4a6e7b2c7cc8ae47bcc8bdb3cdd5,87025,Maringa,PR
58966,e29b173e2f8fdd7546b5d3cca8385032,06362,Carapicuiba,SP
58967,a367008336a850d24efc16b193f8e8b0,26530,Nilopolis,RJ
58968,6107b1307038a1ce0780b1ac1653fceb,36016,Juiz De Fora,MG
58969,3468e012ad483ea43c521406841b62a5,61650,Caucaia,CE
58970,a51586aea47df8c3b03d999120490b21,05386,Sao Paulo,SP
58971,68f1d888d94100d13b58f401de3bb5b4,95650,Igrejinha,RS
58972,b58cc694479e16a5b9cb9972fbf5113b,25720,Petropolis,RJ
58973,87f0ec364663b17030ed5182e814adc2,05734,Sao Paulo,SP
58974,61a7c7e572b59b43e4949306cc785b67,79103,Campo Grande,MS
58975,422fc2b8f738a1147597dda4a46e32b0,11060,Santos,SP
58976,84df5ad0a2f0929761a5d55a1662cc1d,20751,Rio De Janeiro,RJ
58977,5aa19f9a70a5e435b72c8911dbf8837c,26383,Queimados,RJ
58978,d97fad07a651f184b161908a56958e67,86280,Urai,PR
58979,d6157dcf371c042e4a4d08bdd75e4c40,06473,Barueri,SP
58980,d54c37dd23cac89a76322e4b2a6ab3bf,13971,Itapira,SP
58981,7a73b87a6eb83ca9c6e2e8c0b2f03161,04001,Sao Paulo,SP
58982,d1463df09d68e404ee13bdd4494ea9cc,44380,Cruz Das Almas,BA
58983,81a1275bcfb9293d363987cb4150d435,35600,Bom Despacho,MG
58984,9cfef9eff63a1b03f81701e563a2c1f1,22793,Rio De Janeiro,RJ
58985,24f0ff8f458c6b9f0f8222b516699b9c,22775,Rio De Janeiro,RJ
58986,3f0ce4e8579d852bd56ab8bbe66f1870,27937,Macae,RJ
58987,88ce8a1331792c94faf3e3816747be2d,08673,Suzano,SP
