SK_CUSTOMER,ID_CUSTOMER,COD_ZIP,DES_CITY,COD_STATE
93594,6b233da8495074971cae1707484afe04,06606,Jandira,SP
93595,07639b3edaab833c39efd14a1a950199,30431,Belo Horizonte,MG
93596,25d3a6dd1c4787e3921588aa1de6cdef,38073,Uberaba,MG
93597,27bfb516e603ffa4aac3d4db4c8c7442,13210,Jundiai,SP
93598,d4b39e7665072457e7ef461a39cabfed,15625,Meridiano,SP
93599,850bcfeeb815f00c7cb4220f29a331c6,48010,Alagoinhas,BA
93600,95306421a0aa01b3d9c6ade87d80313d,09230,Santo Andre,SP
93601,cce44d7973c3c5d679d99616b5f50c91,37530,Brazopolis,MG
93602,3c0a441449190dbe7fbcda9358caae84,45416,Presidente Tancredo Neves,BA
93603,b53b8224d279e3ab3d92983481d81b31,19053,Presidente Prudente,SP
93604,7093a3faf4512a8732f8fd29c8bd9cd6,09120,Santo Andre,SP
93605,628b8a395cdcc263b0eb3b4418dbee1d,83404,Colombo,PR
93606,a35f6705cc81ed636aff9bbcbe141b49,73062,Brasilia,DF
93607,1409d4984ed93c6cd3098952b9ff8ff1,81010,Curitiba,PR
93608,ee0eeeb62c7639298a849f360e1e6d35,37930,Capitolio,MG
93609,14c896a3817e14183306bb2340b08ea9,29119,Vila Velha,ES
93610,530d8874530097fe08d07d999b63c780,12120,Tremembe,SP
93611,51fa33cd27ea50e70804ba9599ea32fa,21211,Rio De Janeiro,RJ
93612,c06dfa7240c4304b19b4246f3b107d38,27253,Volta Redonda,RJ
93613,5f4d146ec198ef05d2582c0744068489,72735,Brasilia,DF
93614,3c521eac04e2dca4702dcc69789618c2,13846,Mogi-guacu,SP
93615,ac708849f8add56b9c304bd26ffd4bee,03930,Sao Paulo,SP
93616,bea09f07c235c12f4d5fd154651c0f5f,13183,Hortolandia,SP
93617,c24b4d591a1c544d8f3c2d065e2fa2ee,89135,Apiuna,SC
93618,d8d4bfa3aa3d6a7fa3760a50e532383f,07600,Mairipora,SP
93619,ae276554ae951afd264f67a513ae3b0c,38017,Uberaba,MG
93620,368cde2b50c8d9b3f6eb285f544de77c,42738,Lauro De Freitas,BA
93621,c73c9dcfbc22dd5f107fe8ac7382978a,25965,Teresopolis,RJ
93622,5a4ac121c307de49a8e97ff580be6fba,14085,Ribeirao Preto,SP
93623,7b54af8469cc5523cff664b14aad6a8d,70687,Brasilia,DF
93624,36fbc4c15c4091e773c854faa9713ff5,21235,Rio De Janeiro,RJ
93625,9ba410e5ef39ead3ac737a405812d23f,11030,Santos,SP
93626,c066d28a9507feed4ba59f8b63e44c2b,11025,Santos,SP
93627,a87d45ca887d3d335a94649960190869,17032,Bauru,SP
93628,55dacd547a813a182aa5c6033382abf8,35774,Paraopeba,MG
93629,ca9e43d2589e04a0608d8989d5c5452d,04316,Sao Paulo,SP
93630,047af869a64d9d11c79cae050dea02b3,04559,Sao Paulo,SP
93631,883f2691dc066e86bf57436be6cc4a41,22051,Rio De Janeiro,RJ
93632,0096dd625383caa8afe2c028018bf4ce,23013,Rio De Janeiro,RJ
93633,526caafeb47b743834c8e21b5faed622,13590,Dourado,SP
93634,19d52c17ee7447aefa1782d6fd9d580f,58790,Pedra Branca,PB
93635,4aa8e20c47b647fdad4bc9a4b38964b1,90250,Porto Alegre,RS
93636,58b3208913cae35dadfac41929721901,28380,Natividade,RJ
93637,b19bae666b5f5ac5a30bb5a3107fdc54,30190,Belo Horizonte,MG
93638,40d877a4b785951fd15560e5e9d60625,09080,Santo Andre,SP
93639,0e842b1aae47b4579c8495a93fe0aae6,03087,Sao Paulo,SP
93640,f74ffda5337bc42b55d05adf9dd4a617,42700,Lauro De Freitas,BA
93641,916a0ed6e7b137a78ca9e6e752f676a1,36302,Sao Joao Del Rei,MG
93642,91c613027d3cd07c35a73748df503df4,68440,Abaetetuba,PA
93643,058f3fdd496fc2cd91c21bf8fe4b1a29,60325,Fortaleza,CE
93644,173eb0a63edb9a9d7bb1e87322d3cb32,85420,Corbelia,PR
93645,1927c5e53ceafe1b0d6a5ca2f20286d8,20780,Rio De Janeiro,RJ
93646,87f02a067e858106e8bc1ee503540c83,27660,Rio Das Flores,RJ
93647,88782b2c9e75029d37432e25fdd9839c,95500,Santo Antonio Da Patrulha,RS
93648,a206f182a1a6baf1dba835644045745a,38414,Uberlandia,MG
93649,b79dae897347b6c137d63e50b5be5b1a,89052,Blumenau,SC
93650,07f96b6867d9a170014744b286362436,22451,Rio De Janeiro,RJ
93651,8f90bda2064d7faf0dba80f7a0265825,75902,Rio Verde,GO
93652,59b5b2d3fb1c8928920f6f3ff243e3c9,41815,Salvador,BA
93653,b1690cdbec8f90ecdcc703c87e5e4b74,09401,Ribeirao Pires,SP
93654,a5e9bf539b43985bf77dc7c57783c639,02928,Sao Paulo,SP
93655,1680b407a5a42b8d82a8c351ad0fc6db,96755,Minas Do Leao,RS
93656,59e5c6f91d4cb6852a0ae0eb3fee1de6,11035,Santos,SP
93657,329970820ec5088911fd6d9c1926a73a,13890,Aguas Da Prata,SP
93658,ab6c292f7ffe934c4f9d7d7529e7ce2c,29161,Serra,ES
93659,0f3139b6b2dff7a044e2c09eb69d7cf4,32669,Betim,MG
93660,0ef47f2d4519d5be12cc87d038f8760b,65695,Fortuna,MA
93661,d1d8f6f3210077720e90daf13b9e3481,32315,Contagem,MG
93662,746cb47767f7817cb0d5347862cecc08,41650,Salvador,BA
93663,d7f20de008f6b1c94290f25cc2631d79,04296,Sao Paulo,SP
93664,61cfa6957de27aada429fb4b4498dbfe,35557,Carmo Do Cajuru,MG
93665,0f6a4a64f5e8d60b96555758c8b06585,38748,Patrocinio,MG
93666,eb9a0aa7dba5cb2cbd7e02be8792d5a6,02341,Sao Paulo,SP
93667,cbf77bf17677d1ded025f71e08c2193a,13065,Campinas,SP
93668,eeb1653401a3e45527ae635accc52751,09120,Santo Andre,SP
93669,ca693ab312ae43e69370a1df11f190e3,99900,Getulio Vargas,RS
93670,e0f7ea03af580988965ba67f0e2f9ef0,28970,Araruama,RJ
93671,dca4146c656edd385afbab8f8e1462b1,99040,Passo Fundo,RS
93672,34370e8e880fc8e2110cc419e0b6f5d7,09030,Santo Andre,SP
93673,6b6dfbbc6ce8a28d6551efb5b39f74b4,46100,Brumado,BA
93674,76153ec83edb14acc4ed55c9f176f1f0,07032,Guarulhos,SP
93675,5a28c4507c698a19a3b083e86004a165,95708,Bento Goncalves,RS
93676,ae48bf01c67e0a7949748fb660c09d37,08260,Sao Paulo,SP
93677,831eccb6e48b600352b2d8f2aceb3725,80030,Curitiba,PR
93678,21c23f66732782a0cf2491c3188f09fb,96830,Santa Cruz Do Sul,RS
93679,edc1c832f561d0817c454538fb98e89d,24120,Niteroi,RJ
93680,f97368d4f021622934475f8d2fc35bbf,89700,Concordia,SC
93681,fdcba9554f904055165fa9ab9058fd04,90620,Porto Alegre,RS
93682,9f5d14a3c0a1ca30fb65b984c3123b69,41342,Salvador,BA
93683,08d638bdf894607a00ecdd3fd2a88321,02722,Sao Paulo,SP
93684,d885aa7b275634a1eb0ea2c470b143d0,29309,Cachoeiro De Itapemirim,ES
93685,2fb547e1f38b78f5f2073b68ceee4f53,94430,Viamao,RS
93686,936da706de2dfa07d2f5f8e3934836ca,31910,Belo Horizonte,MG
93687,b0f630442a65aadea129861805c3c782,07134,Guarulhos,SP
93688,c88b8f8d83fd49f2860c1cc7a52eba57,51130,Recife,PE
93689,774a93f58af283167817a7a186680553,66095,Belem,PA
93690,8141fa15295fa6765313f1ff94d55251,44085,Feira De Santana,BA
93691,28f59fee437471a527e0e47e766f4f59,15825,Paraiso,SP
93692,97e17c94edf715be814f6c0874177f19,05780,Sao Paulo,SP
93693,46ab4ca304d63607583e422f38618bfb,37553,Pouso Alegre,MG
93694,0e74be751f3b15fd04c9fb7e95ae4382,18303,Capao Bonito,SP
93695,e734336dd2c8ca98a1a475e565d83cfc,87970,Nova Londrina,PR
93696,c11041983dbb097b3e7f8054edb680d7,06654,Itapevi,SP
93697,5684d5bc5f337269ce0f7b6c40ef2ad6,22451,Rio De Janeiro,RJ
93698,0c872574e7c056c66a52c59cc9586883,29151,Cariacica,ES
93699,7890b92d81dc0d0d7325b2cda4cd14a6,18601,Botucatu,SP
93700,5b508d1f148be57556421745c0eacd4f,39205,Tres Marias,MG
93701,46a2b8ea7034da1afc0b9999cd33d679,03361,Sao Paulo,SP
93702,44cb55a7202fc9fccf83f653373bb000,35603,Araujos,MG
93703,5c51bb8cca78612d40a130b05279cd5d,71020,Brasilia,DF
93704,1a07b88192a246615a42ae06a0a7c4e2,12910,Braganca Paulista,SP
93705,1b5549f559bd802556906046b50d8ae1,65076,Sao Luis,MA
93706,bd7ce3ba9b01727ccd4f912460f4ec00,30170,Belo Horizonte,MG
93707,d8d9d264aaf6573952ccd477cbd47d87,18240,Angatuba,SP
93708,9ccc26825eac35c8df111e432ac6f2a5,78740,Rondonopolis,MT
93709,e819a5c8bf865a92a9f0d96f07962abe,15410,Cajobi,SP
93710,75ab1671ae03662536b06efb3762bde3,01549,Sao Paulo,SP
93711,929cb7b1618f0d99c7814d79b0c5b7cc,69900,Rio Branco,AC
93712,1379277e48390b20f220d5b54fe4f385,17370,Santa Maria Da Serra,SP
93713,a6e269f67f64836f3ea089d0cbd3e846,23510,Rio De Janeiro,RJ
93714,a4006adf432fbcb1718231ca5a5ca743,05004,Sao Paulo,SP
93715,dfad35428d73fb161f37a7b844ab4cc5,30380,Belo Horizonte,MG
93716,a732e3e70fe678aca25c0e1fce6c93b2,74480,Goiania,GO
93717,2be913efdd5e87b86e959381ef909b74,81910,Curitiba,PR
93718,419bd9cefe8c680a13a3480507704f79,88200,Tijucas,SC
93719,e0cebe0f49ba41391a103c4958449eca,66070,Belem,PA
93720,31a8654d467ab5c0d7a4a273272c460f,13315,Cabreuva,SP
93721,35647463ddcfa9e24f6ae04d3cb97cda,36180,Rio Pomba,MG
93722,7bdbac2a334337f0613810f763a22cd9,38425,Uberlandia,MG
93723,4966fc93776ba402263f53b2f41c7c4d,29065,Vitoria,ES
93724,6aa59bed73896617a8ede11914d7dab9,88503,Lages,SC
93725,bde9ef5cd79125bf73b55d5d0ca31600,90650,Porto Alegre,RS
93726,dfbec71a2ff7277373b315694f9ddec6,27345,Barra Mansa,RJ
93727,428e0381c7a36540d57562f45cf9abd6,22621,Rio De Janeiro,RJ
93728,c23a847f6ffc7605f0ef67911fb58908,13481,Limeira,SP
93729,c9573cc1e246dadca50b2a74f795def3,60833,Fortaleza,CE
93730,d0c07be82fd929e1f01e1cac905e437d,12243,Sao Jose Dos Campos,SP
93731,7dd917a5403363d83494e19c46852249,64071,Teresina,PI
93732,b1517b4078772e718a46e03f9ea9321f,13295,Itupeva,SP
93733,13025e42d36dc9e44705b7dfa73bf740,63100,Crato,CE
93734,e8e957a7fcefa603bbdca0f5a33db8e5,88056,Florianopolis,SC
93735,883b1629cc252925fa1737723aa8e0c1,69089,Manaus,AM
93736,b817bff4fb17d66f0e9f00c5a0a2553c,50710,Recife,PE
93737,52795c832b0d1110c039ac511aa5e5f5,44009,Feira De Santana,BA
93738,ea90850946c0158ed02d4e895ed38ece,13329,Salto,SP
93739,1a2d9dfdc193429a1757b69699dc1a5f,71995,Brasilia,DF
93740,db1fe2ae7820e9233b572700af9930b2,04019,Sao Paulo,SP
93741,c46757e9d12534dc8e5e6ab555cb5c9b,17212,Jau,SP
93742,2fe789c7bd3a7582b69c9cb5ff8e372d,12247,Sao Jose Dos Campos,SP
93743,4b75f3f9a9f8f891fd4726e45cb6eac5,06529,Santana De Parnaiba,SP
93744,9691ce8a708e7333d95a5b536021bfd7,72860,Novo Gama,GO
93745,629e3a6c0d33d6bceac9a7f8d0fb1b37,91740,Porto Alegre,RS
93746,9187590d44686abaa6362f69be5715a7,13334,Indaiatuba,SP
93747,e1c29e7ed268f22c955322c710a37174,31560,Belo Horizonte,MG
93748,a18586d80f8ed6f6d41d08c66e7f847e,18500,Laranjal Paulista,SP
93749,860403dc3e131f362cda3ddb09c5a0ce,74723,Goiania,GO
93750,658209d1209b7ba76db76dacc08da700,29206,Guarapari,ES
93751,d85c5d6bf587adf9dd4852ca1d189834,24020,Niteroi,RJ
93752,c5846f35fc6d2984edc5c4d52a8faa43,19802,Assis,SP
93753,0e266470a9aa5b96f4bb26e095ea7d2e,66035,Belem,PA
93754,1fb67b763df136bf1a29f1da8eeb128d,95270,Flores Da Cunha,RS
93755,3d79e35468914192eb3d1b15687d34a4,04707,Sao Paulo,SP
93756,eaf1e7d10b6121a4f5546501c3af0e54,09851,Sao Bernardo Do Campo,SP
93757,8fa651e6c34125a822080f2c838ffe35,03449,Sao Paulo,SP
93758,67bc584f10fed53edd399d3c4cec5736,93700,Campo Bom,RS
93759,33e2c0a2b85e5cf272063cf102cab8f0,25060,Duque De Caxias,RJ
93760,f15411e1a358276f492adda4038eb839,39270,Pirapora,MG
93761,9051b4ea0d87599f7f23ab2efb8cd5d2,09190,Santo Andre,SP
93762,eeee2f043c3d6faae8dad300a788731a,19061,Presidente Prudente,SP
93763,42e6dab95c5c9ff9067a6d954ccdcfbe,11630,Ilhabela,SP
93764,dfeeff17eede15ddd241f1b3071a541c,29930,Sao Mateus,ES
93765,b72f4ad269dc62bd9bb35ceacf22103e,13212,Jundiai,SP
93766,c9fb84a1ae7d2d55786603bff29808b8,88715,Jaguaruna,SC
93767,d1dac904be59e9a142e30ad313465c2d,01228,Sao Paulo,SP
93768,00b2b9682f5c2a1f7cf1312ce6a0ea9d,12236,Sao Jose Dos Campos,SP
93769,916be9fbe6a29f9692b0383141e28ebf,21720,Rio De Janeiro,RJ
93770,e8efbea0bb2c1f6fa1f9974e53dcb370,14790,Guaira,SP
93771,91159f9cd99ac36508b2dcf3a92abf71,02461,Sao Paulo,SP
93772,17c82cf184f52f63dbbda6f4db0abaa1,60425,Fortaleza,CE
93773,0e747b71e41262f6648648e1f7799d80,02323,Sao Paulo,SP
93774,f434fe1070ccb0545b0caa8563a52810,84925,Pinhalao,PR
93775,a8d9f64aec9cce8f0dee0b9f449e5dbf,06190,Osasco,SP
93776,1328b35044ea458d162dc73bc6d4c02f,83501,Almirante Tamandare,PR
93777,198f8a1c41eaeb274fc8b25993320f18,72268,Brasilia,DF
93778,bb7c3eb1ec66e803fe95c724da22a0b2,41760,Salvador,BA
93779,c90da9c377a0232004718a9fedf148c9,38747,Patrocinio,MG
93780,023340b4cc63d20a56d1afa725970627,35770,Caetanopolis,MG
93781,1c60caa82a933780279e85c4b7846bc0,39625,Itaobim,MG
93782,030f8728859c2cfa3a4ec60388f43f16,78260,Araputanga,MT
93783,0d1d3910d8dcf00c0a13d5edef504faa,73252,Brasilia,DF
93784,b5690b9da0de1ba1461664517f19fd62,06783,Taboao Da Serra,SP
93785,6a5f12dd53b794b45d03b7ab7c98aab5,18078,Sorocaba,SP
93786,836412a7480f992a78eac1f218ed9846,04716,Sao Paulo,SP
93787,403623ffbc1aa898df2232554fcad473,83260,Matinhos,PR
93788,7b13faf41f9f9fbf81d94f7dc0390ad6,95800,Venancio Aires,RS
93789,de346ebcb74674350a541a1438944479,50670,Recife,PE
93790,d2e63fd501db865b3ecb38ad833375ff,23092,Rio De Janeiro,RJ
93791,5277d855d8cb2479fe5bb9d101ae8ec0,86975,Mandaguari,PR
93792,04eb85b269fac8936404c595c4699e3f,82930,Curitiba,PR
93793,db226443fd1202670a8e85dead125d7f,45820,Eunapolis,BA
93794,d472dbf6ecbea44dbc6078d5bb5c0c6d,13940,Aguas De Lindoia,SP
93795,380e3164088d255fb4e116a4a01743cd,05134,Sao Paulo,SP
93796,42cb2ed4340c69d79f2663a367bc4247,21910,Rio De Janeiro,RJ
93797,2163644f99fa981932735bb11601b9dc,04715,Sao Paulo,SP
93798,becd99e96b08ae2bca207c431703956f,35450,Itabirito,MG
93799,31f86490c762d46b158dcee5e60bad98,12227,Sao Jose Dos Campos,SP
93800,df8e6c9af17b5106918747256f7326dd,30672,Belo Horizonte,MG
93801,24215b7765f41b05e379ba5bf279630f,38183,Araxa,MG
93802,21d33cd24f2d3c53dac9f3ccca13d0b0,03331,Sao Paulo,SP
93803,3f887e8d3e7ee0732a3e1a1307620712,17120,Agudos,SP
93804,ce90096f130e38392654bacf265b1f58,83704,Araucaria,PR
93805,f204e25cf0fd136856dcedc3eb36de87,06418,Barueri,SP
93806,a4e18e14c32019f5f66dba4c4db390fa,39800,Teofilo Otoni,MG
93807,919313c655ea2523ce7e689dc0558137,90010,Porto Alegre,RS
93808,2138affd6c52e411fa91777f2e2694f6,38402,Uberlandia,MG
93809,0ad55d83ed9336fc724bcfc6d801dab1,39620,Medina,MG
93810,14cae843310ff181765658f645208e6b,83260,Matinhos,PR
93811,56d732fd476e4dbe6a73a180fc3d5ea2,88064,Florianopolis,SC
93812,b4eb7d78fa672b58a0e9883f29cb3cdb,06329,Carapicuiba,SP
93813,5b826d45bac1f4475b031f62e649668c,88811,Criciuma,SC
93814,f3d5f4d7dfe0ba7806d68a521836f436,13420,Piracicaba,SP
93815,7a260373f7f724e7b049f73c88ddda55,38610,Unai,MG
93816,3909643728e469c11fe39b47013e93e9,36240,Santos Dumont,MG
93817,1eda56b47988d592fec945da9ee88c56,23954,Angra Dos Reis,RJ
93818,66f5f0aa56c7ad916e7292066fde6c06,07124,Guarulhos,SP
93819,4d32030a76802b9be08e025783f041d9,18051,Sorocaba,SP
93820,eba0792cf35e2ab2db2dcb391adb5ab4,01213,Sao Paulo,SP
93821,e28ec0654fc5c2fe9ec5a119d4f199b2,96790,Barra Do Ribeiro,RS
93822,46b980cca62c88e12505b6c87e37194e,15880,Tabapua,SP
93823,e26ff684f072838193772ca5506a1d04,14177,Sertaozinho,SP
93824,ed7ef682569428c1afaf73b39a2f602b,08593,Itaquaquecetuba,SP
93825,8b48944ea962a5e993b4d1a75f439ff1,73369,Brasilia,DF
93826,528fef52545ccd3a24969948244873f2,29480,Muqui,ES
93827,a7f8ce7902371e84a160590635b0c546,88030,Florianopolis,SC
93828,f2f2f0361ab41bee2dfc69c87ed5adea,84070,Ponta Grossa,PR
93829,59d23acdbb3055458d86a0a379571d00,40285,Salvador,BA
93830,55380b74ede45d9a38c44ae7bfeb2347,06454,Barueri,SP
93831,7e8b1ef440bd2254c61b01250570b978,23057,Rio De Janeiro,RJ
93832,15da4fa167d44cfb1f970edb13027e88,21011,Rio De Janeiro,RJ
93833,e9b20da6b833991bce7e39ed324e1c05,39730,Virginopolis,MG
93834,14369dc96e15545d2cdf0b8e5778f1ac,94931,Cachoeirinha,RS
93835,9bf500f87a631229e8da6df0d7bfab90,05724,Sao Paulo,SP
93836,b56dedcb8516771d10b5378e7957a31f,08041,Sao Paulo,SP
93837,1503f463072a6c3255885713f173bf9d,02834,Sao Paulo,SP
93838,0440345aa3f318c95691cd2345894071,09210,Santo Andre,SP
93839,8c215a516a5d40f140276e5ae77e02ff,11790,Pedro De Toledo,SP
93840,bb94a3b74ba3365158625e1dd55f6642,07261,Guarulhos,SP
93841,bac16e90b915fdd3cb0a5371bb122bd0,14403,Franca,SP
93842,bd516d2e7c44800e3f593cce2d0fedf6,30770,Belo Horizonte,MG
93843,5226615e7244cce7c69845197816fce8,02530,Sao Paulo,SP
93844,d7c6202c81ea8e87b8c1afca9081081d,20550,Rio De Janeiro,RJ
93845,7d5e98a2e485f0735beee6e2d1c43e0e,35162,Ipatinga,MG
93846,800512d0215633d567abe5ce2591f01d,05013,Sao Paulo,SP
93847,9e6da2ee3df481b6390e3d404a72b5c0,09861,Sao Bernardo Do Campo,SP
93848,d5f31990b4f54682ef990f6d69a82453,60310,Fortaleza,CE
93849,a9e6b6a8984c388507d841184655052b,38840,Carmo Do Paranaiba,MG
93850,a035ee0bfe98a469acf8924ac5092b9a,80620,Curitiba,PR
93851,95aa115747c7a62b4e1ea5e9a408660d,45790,Potiragua,BA
93852,b5071ab8f378eafcbbbc5f19e298ced1,13086,Campinas,SP
93853,e1e9b9c2601f12c07d764a115f54f6fd,22763,Rio De Janeiro,RJ
93854,63888b10b5f5967d55158748f46981d3,06874,Itapecerica Da Serra,SP
93855,04e60c760aaefc50f1dc561039d0b273,30150,Belo Horizonte,MG
93856,39c4a14e8828e782b82be2823738ecb3,07241,Guarulhos,SP
93857,0d87ea75d155cea0ca57c0330ccbfa68,76400,Uruacu,GO
93858,85fe96297110ae68dd33043dc65a5221,06900,Embu-guacu,SP
93859,b9c2587a0c43c2e078f1beeb3ab78a00,13273,Valinhos,SP
93860,3f8aed31c455b3ca8e1fcf3b541eaaf6,13417,Piracicaba,SP
93861,753599441cee87ca0d09e891e31800d8,84265,Telemaco Borba,PR
93862,8130aff1c0475cddc4945c24074dff66,21331,Rio De Janeiro,RJ
93863,396573e1df49285167b26331d72e7f96,89694,Faxinal Dos Guedes,SC
93864,a73ef7d9d48a60476c2abb05adf31c41,24342,Niteroi,RJ
93865,117be93d150d3776c7c1762c972ec02f,13380,Nova Odessa,SP
93866,5f93f330ff0dc45aed4db06da679d7dc,24711,Sao Goncalo,RJ
93867,d3b0d480bfab67976244e1c05e9ae706,96230,Santa Vitoria Do Palmar,RS
93868,d242973fcc51203ce6f07da575139a0f,05187,Sao Paulo,SP
93869,aa680976703cc404563da71518e6b940,08340,Sao Paulo,SP
93870,af3d97e75c2923767618f71f6747eb55,28022,Campos Dos Goytacazes,RJ
93871,9037fc09ec1a62e712969d933c4c2cb0,38680,Arinos,MG
93872,110200ea348b1c2a93d9278d1ea168ef,88020,Florianopolis,SC
93873,cbd97d7b036a5039e4b48265b7a7a310,48030,Alagoinhas,BA
93874,ba1dd8870e56a890d5a6e8a6becbe311,37300,Andrelandia,MG
93875,67370418294c2fd0ab4119292bc816d9,29185,Fundao,ES
93876,98f4cdeb38b296a61d71d630dff7d01e,75600,Goiatuba,GO
93877,c67f83708340f88414c55c7679a3dcc0,71995,Brasilia,DF
93878,99d937de3eec6f7cb8486b48f2379fc0,89204,Joinville,SC
93879,0fddc72936ca7ecca93b3e77a3bece43,14021,Ribeirao Preto,SP
93880,d480546bdc6b03fca735f10fad331dcb,35200,Aimores,MG
93881,68670179b351515976ce1b6375b66df4,88310,Itajai,SC
93882,3b0e38f909bbab56c1be7c0da8c94299,60191,Fortaleza,CE
93883,9b49060b66b604036f1caf445a7e67c7,96200,Rio Grande,RS
93884,87eafdd6652dcec2a357beb6263c11bd,05890,Sao Paulo,SP
93885,57ff13230528d1b9ef2269694165b361,79041,Campo Grande,MS
93886,4243bdfc60a8e749ec908454e94d0b5d,78635,Agua Boa,MT
93887,55846a9bb9076de56da44e430349ad1a,88520,Lages,SC
93888,85332b37abb410374a7910d6211e91d8,30310,Belo Horizonte,MG
93889,5d2c31fb208857c95e5fe089f10e0479,76908,Ji-parana,RO
93890,0a87bd2ceb3e27e223105f958aecbce7,08050,Sao Paulo,SP
93891,b9561d2c56cea4a34708b9ff796a6d59,18060,Sorocaba,SP
93892,fd28c7968c649e40e639e20d79040ccb,22753,Rio De Janeiro,RJ
93893,7a79ee1f4b2b1e45b054ef61a44f706e,13026,Campinas,SP
93894,6f1f14b51bbc02c293a1429fc4d79826,13480,Limeira,SP
93895,034dc20625271d7092e8228d1a80cac4,08472,Sao Paulo,SP
93896,c3ab6358d2556844d38ed5dbab0b41ce,97560,Quarai,RS
93897,cd71087548bba0befcd43b78e0d2e022,76382,Goianesia,GO
93898,2bda95038c0058677a245e169b1da7d5,13820,Jaguariuna,SP
93899,695476b5848d64ba0875324c88390206,22790,Rio De Janeiro,RJ
93900,6786ced0d23e5edb131e553b4c0d4fc7,13033,Campinas,SP
93901,5144672f3d4c43d179dc389a64de306a,37930,Capitolio,MG
93902,308aab7e9b6b7de09b6d244aa9abd218,15704,Jales,SP
93903,5208bc819705e0534b2fed7c71f2a27a,17340,Barra Bonita,SP
93904,eda3ac9158cb43faace7e932c763378f,75955,Indiara,GO
93905,eb13d86da85c6c5642dee077f235212a,05587,Sao Paulo,SP
93906,ece45a6aeed26e33111358b94199ded3,13310,Itu,SP
93907,988c1b699bf81d3fabc3cf8aaf8cf156,23550,Rio De Janeiro,RJ
93908,e76982cbaf25f467d0a21c39655a54cc,55870,Timbauba,PE
93909,e9b93d0696cd45658587aa9fcb8dd359,06325,Carapicuiba,SP
93910,6fda5c34bf092616b341cde52d2884f8,09210,Santo Andre,SP
93911,96cf3e61d7cef93a23c282b589acc1f3,95097,Caxias Do Sul,RS
93912,93516ce404b65731cecbd93db7392d33,07241,Guarulhos,SP
93913,df502ed1401ddf419c212172aa486e71,40720,Salvador,BA
93914,927cd6e9fc974a3b4e48db435890ed8c,03165,Sao Paulo,SP
93915,5cd826df2c649c71f38b667bd71cc95e,04107,Sao Paulo,SP
93916,46e062b89efcb2d995e223cdf27783d5,27525,Resende,RJ
93917,023f52d000d35a9fa8f4dad675c5e080,12947,Atibaia,SP
93918,e82d6367836edabacca2a82a785e6e00,07950,Francisco Morato,SP
93919,64db84b65ce929e0a68373aece3e6acd,09041,Santo Andre,SP
93920,e8ebbc2a8acc77cf4a5f8f496ddca8d7,36240,Santos Dumont,MG
93921,7becb98dbba2f0316bad7e27e690eacf,11990,Cananeia,SP
93922,2ecde8027255d1d2be3a6df838cded70,07178,Guarulhos,SP
93923,50c6ee98bd317f60e4680b99ec3e0068,74345,Goiania,GO
93924,baffd01d37d60eed6f4980ed9989b397,21331,Rio De Janeiro,RJ
93925,690ac6352bb46041d9e45639b236c655,01415,Sao Paulo,SP
93926,519542900c634d41ebd3fe64f8c59d84,98380,Seberi,RS
93927,5252326c6b990fdcde424e82efe2a7ca,28908,Cabo Frio,RJ
93928,376c8b9583b94167b5869fad6d6155db,12490,Sao Bento Do Sapucai,SP
93929,5f302af18bb0da175bc7b0eff5307451,14020,Ribeirao Preto,SP
93930,b25b0018e1b95590a4fa567378d28bd2,36640,Mar De Espanha,MG
93931,ea75bd99dd3d578861b85d1d1f28b903,21610,Rio De Janeiro,RJ
93932,42530e1c510f7b7f83885351568619ba,32260,Contagem,MG
93933,d138e885e09fa3ead931ab87e1811706,22793,Rio De Janeiro,RJ
93934,2a0dcdc7103585f9d73bc18888b2e638,13857,Estiva Gerbi,SP
93935,10342b679b1e6bca244ffe405d8b3034,22280,Rio De Janeiro,RJ
93936,8437fedb157d3dc90ad790e5d2c4c80d,01528,Sao Paulo,SP
93937,de017a7470c1080fb969cf1241087883,37140,Areado,MG
93938,d47db9098abd035789999ed3185fb607,01443,Sao Paulo,SP
93939,08f25914a47aef2e25c337a19b1a482d,87503,Umuarama,PR
93940,d70f382aefc5e3273ba95831d8588930,49096,Aracaju,SE
93941,1c76fe8aee9a8e6c4e431c68db930c38,24450,Sao Goncalo,RJ
93942,ce60ab2efcaa31dcd020809ac6821afc,04707,Sao Paulo,SP
93943,789adfc01cc490cc19d0ea1d0fa0b420,36570,Vicosa,MG
93944,58332ddfea93010fd87eb154a13df990,12630,Cachoeira Paulista,SP
93945,7f0fdc10daead822e5db41583f613e7d,13225,Varzea Paulista,SP
93946,f2c9297d0ea52ffa017fb7e898ac0907,06660,Itapevi,SP
93947,da0da702d34fb95a5be2d516996d6082,74030,Goiania,GO
93948,a63231f577e42f7bad67747bd4489abd,52041,Recife,PE
93949,9d8c01aab0d2735a5331ed317166cbd0,01411,Sao Paulo,SP
93950,8909a5e872689bcd657af5acc104a3ee,31840,Belo Horizonte,MG
93951,5242064c3dba5715dffe970d03bc7f70,23080,Rio De Janeiro,RJ
93952,fa77b18f726edd2bfde260da2cc2dbba,66120,Belem,PA
93953,60714f8c3737c4bd4b745de1fb196514,02423,Sao Paulo,SP
93954,ab81dc95c137f31d229c1b9c4e901149,88950,Jacinto Machado,SC
93955,f86277a8adcfbdd6a35360bf4f928652,21341,Rio De Janeiro,RJ
